GPST,Latitude,Longitude,Height
2024/02/14 05:12:27.00,27.690250172,85.352204388,1249.2787
2024/02/14 05:12:28.00,27.690353556,85.352264057,1256.1384
2024/02/14 05:12:29.00,27.690390929,85.352283889,1252.0436
2024/02/14 05:12:30.00,27.690467209,85.352341948,1256.9621
2024/02/14 05:12:31.00,27.690563116,85.352414243,1255.7165
2024/02/14 05:12:32.00,27.690670567,85.352448105,1258.0251
2024/02/14 05:12:33.00,27.69074515,85.352491819,1259.5334
2024/02/14 05:12:34.00,27.690793513,85.352546053,1256.0901
2024/02/14 05:12:35.00,27.690892706,85.352582102,1252.4298
2024/02/14 05:12:36.00,27.690970366,85.35262787,1256.2887
2024/02/14 05:12:37.00,27.691014025,85.352629957,1251.2183
2024/02/14 05:12:38.00,27.691035845,85.352687814,1254.7879
2024/02/14 05:12:39.00,27.691094292,85.352675103,1264.9193
2024/02/14 05:12:40.00,27.691122709,85.352686939,1258.3882
2024/02/14 05:12:41.00,27.691153267,85.352755529,1255.3821
2024/02/14 05:12:42.00,27.691175083,85.352750756,1254.8347
2024/02/14 05:12:43.00,27.691256522,85.35280305,1258.3395
2024/02/14 05:12:44.00,27.691298999,85.352811992,1260.0277
2024/02/14 05:12:45.00,27.691330073,85.352820459,1259.9268
2024/02/14 05:12:46.00,27.691352057,85.352849058,1257.3706
2024/02/14 05:12:47.00,27.691420291,85.352923998,1256.7312
2024/02/14 05:12:48.00,27.691454679,85.352923277,1259.8721
2024/02/14 05:12:49.00,27.691524657,85.352956932,1267.4865
2024/02/14 05:12:50.00,27.691570439,85.352977961,1255.2039
2024/02/14 05:12:51.00,27.691601708,85.352983677,1261.5956
2024/02/14 05:12:52.00,27.691673013,85.353021206,1255.878
2024/02/14 05:12:53.00,27.691729632,85.353081313,1258.9445
2024/02/14 05:12:54.00,27.691790672,85.353083667,1255.6714
2024/02/14 05:12:55.00,27.691877455,85.353104207,1256.9438
2024/02/14 05:12:56.00,27.691895626,85.35316788,1265.2268
2024/02/14 05:12:57.00,27.691986756,85.353209739,1268.7438
2024/02/14 05:12:58.00,27.692054868,85.35322662,1267.5716
2024/02/14 05:12:59.00,27.692096049,85.353240265,1263.8463
2024/02/14 05:13:00.00,27.692143315,85.353257848,1264.1774
2024/02/14 05:13:01.00,27.692217542,85.353312641,1264.0102
2024/02/14 05:13:02.00,27.692285622,85.353335808,1261.2275
2024/02/14 05:13:03.00,27.692355191,85.353405613,1269.484
2024/02/14 05:13:04.00,27.692388377,85.353383676,1257.8663
2024/02/14 05:13:05.00,27.692491241,85.353512975,1268.0791
2024/02/14 05:13:06.00,27.69252848,85.353525256,1263.665
2024/02/14 05:13:07.00,27.69260837,85.353532772,1260.8204
2024/02/14 05:13:08.00,27.692686644,85.35354578,1264.0254
2024/02/14 05:13:09.00,27.692731584,85.353577761,1272.6574
2024/02/14 05:13:10.00,27.692800464,85.353645297,1264.1491
2024/02/14 05:13:11.00,27.692823931,85.353696274,1268.4802
2024/02/14 05:13:12.00,27.692921262,85.353733928,1271.304
2024/02/14 05:13:13.00,27.692961171,85.35377264,1269.8689
2024/02/14 05:13:14.00,27.69303469,85.353843052,1269.5107
2024/02/14 05:13:15.00,27.69312381,85.353847588,1267.2779
2024/02/14 05:13:16.00,27.693176431,85.35386622,1262.4264
2024/02/14 05:13:17.00,27.6932429,85.353957238,1272.0943
2024/02/14 05:13:18.00,27.693279894,85.353976879,1273.3135
2024/02/14 05:13:19.00,27.693361017,85.353981891,1262.9064
2024/02/14 05:13:20.00,27.693449716,85.354031236,1270.8952
2024/02/14 05:13:21.00,27.693533573,85.354096235,1276.5859
2024/02/14 05:13:22.00,27.693623333,85.354143427,1268.6447
2024/02/14 05:13:23.00,27.693723077,85.354189734,1275.1179
2024/02/14 05:13:24.00,27.693799738,85.35422391,1282.255
2024/02/14 05:13:25.00,27.693933387,85.354133326,1263.4833
2024/02/14 05:13:26.00,27.69396987,85.354341096,1276.1275
2024/02/14 05:13:27.00,27.694075797,85.354419217,1272.7498
2024/02/14 05:13:28.00,27.694169972,85.354411149,1261.2707
2024/02/14 05:13:29.00,27.694242141,85.354511603,1277.1372
2024/02/14 05:13:30.00,27.694339148,85.35450901,1257.5748
2024/02/14 05:13:31.00,27.69440498,85.354565769,1264.0625
2024/02/14 05:13:32.00,27.694547282,85.354629464,1264.3429
2024/02/14 05:13:33.00,27.694600419,85.354703551,1281.9404
2024/02/14 05:13:34.00,27.69468868,85.354747571,1270.6344
2024/02/14 05:13:35.00,27.694763489,85.354787323,1269.5633
2024/02/14 05:13:36.00,27.694858813,85.354838411,1274.5446
2024/02/14 05:13:37.00,27.694922526,85.354863871,1274.9652
2024/02/14 05:13:38.00,27.694996679,85.354898137,1277.4453
2024/02/14 05:13:39.00,27.695077437,85.35487541,1262.1672
2024/02/14 05:13:40.00,27.695071209,85.354850478,1271.6404
2024/02/14 05:13:41.00,27.695154537,85.354926944,1285.3476
2024/02/14 05:13:42.00,27.695208865,85.354866705,1280.4312
2024/02/14 05:13:43.00,27.695296805,85.354917375,1283.7443
2024/02/14 05:13:44.00,27.695350474,85.354901199,1280.2296
2024/02/14 05:13:45.00,27.695398492,85.354980581,1279.4457
2024/02/14 05:13:46.00,27.695491121,85.354931405,1280.1966
2024/02/14 05:13:47.00,27.69552359,85.354953873,1264.9179
2024/02/14 05:13:48.00,27.695579042,85.355020803,1299.3701
2024/02/14 05:13:49.00,27.695651683,85.355038793,1285.8089
2024/02/14 05:13:50.00,27.69574168,85.355024708,1249.3779
2024/02/14 05:13:51.00,27.695841882,85.355016575,1273.0921
2024/02/14 05:13:52.00,27.695898676,85.355059388,1295.2925
2024/02/14 05:13:53.00,27.695966332,85.355078402,1269.299
2024/02/14 05:13:54.00,27.696087012,85.355043656,1271.9256
2024/02/14 05:13:55.00,27.696133405,85.35509562,1271.1817
2024/02/14 05:13:56.00,27.696198938,85.355052173,1268.1679
2024/02/14 05:13:57.00,27.696332742,85.355049139,1282.3231
2024/02/14 05:13:58.00,27.696402799,85.355125086,1268.3825
2024/02/14 05:13:59.00,27.696509392,85.355147691,1263.4426
2024/02/14 05:14:00.00,27.696591337,85.355144043,1267.7525
2024/02/14 05:14:01.00,27.696728223,85.355116153,1278.4187
2024/02/14 05:14:02.00,27.696795235,85.355167158,1267.1572
2024/02/14 05:14:03.00,27.696896252,85.355161535,1261.1182
2024/02/14 05:14:04.00,27.697007201,85.355182343,1267.294
2024/02/14 05:14:05.00,27.697084343,85.355213161,1277.0873
2024/02/14 05:14:06.00,27.697197329,85.355140184,1266.0379
2024/02/14 05:14:07.00,27.697363707,85.355189702,1262.4824
2024/02/14 05:14:08.00,27.697442537,85.355224076,1268.107
2024/02/14 05:14:09.00,27.697528952,85.355218978,1262.7469
2024/02/14 05:14:10.00,27.697649103,85.355215923,1266.7856
2024/02/14 05:14:11.00,27.697736855,85.355258506,1265.3921
2024/02/14 05:14:12.00,27.697826046,85.355209917,1278.8325
2024/02/14 05:14:13.00,27.69791102,85.355207916,1268.8599
2024/02/14 05:14:14.00,27.698000753,85.355214705,1261.5708
2024/02/14 05:14:15.00,27.698092341,85.355199502,1265.9359
2024/02/14 05:14:16.00,27.698173083,85.35517484,1267.8536
2024/02/14 05:14:17.00,27.698246478,85.355155786,1261.7284
2024/02/14 05:14:18.00,27.698319316,85.35519262,1266.814
2024/02/14 05:14:19.00,27.698377773,85.355117875,1270.4964
2024/02/14 05:14:20.00,27.698474016,85.355120782,1264.3217
2024/02/14 05:14:21.00,27.698542933,85.35508228,1265.5659
2024/02/14 05:14:22.00,27.698608584,85.355043331,1270.7585
2024/02/14 05:14:23.00,27.69865873,85.355020363,1261.4587
2024/02/14 05:14:24.00,27.698755503,85.354964714,1269.6799
2024/02/14 05:14:25.00,27.698819358,85.354947902,1271.4955
2024/02/14 05:14:26.00,27.698850503,85.354889289,1266.9072
2024/02/14 05:14:27.00,27.698958916,85.354896843,1274.9077
2024/02/14 05:14:28.00,27.699021809,85.354863085,1278.0197
2024/02/14 05:14:29.00,27.699077944,85.354836781,1266.6029
2024/02/14 05:14:30.00,27.699110113,85.354766709,1273.0266
2024/02/14 05:14:31.00,27.699211357,85.354776854,1270.4424
2024/02/14 05:14:32.00,27.69924832,85.35471722,1271.8359
2024/02/14 05:14:33.00,27.69930511,85.354718463,1269.2396
2024/02/14 05:14:34.00,27.699343326,85.354610287,1268.8458
2024/02/14 05:14:35.00,27.699394027,85.354636155,1275.3523
2024/02/14 05:14:36.00,27.699442378,85.354623764,1266.9812
2024/02/14 05:14:37.00,27.699443831,85.354579196,1274.4482
2024/02/14 05:14:38.00,27.699529353,85.354582609,1271.8345
2024/02/14 05:14:39.00,27.699536202,85.354526758,1267.6938
2024/02/14 05:14:40.00,27.699540665,85.35454876,1267.9127
2024/02/14 05:14:41.00,27.69957659,85.354444367,1263.4242
2024/02/14 05:14:42.00,27.69957153,85.354499855,1284.8062
2024/02/14 05:14:43.00,27.699571909,85.354400797,1267.2273
2024/02/14 05:14:44.00,27.699610885,85.354406717,1272.5378
2024/02/14 05:14:45.00,27.699630434,85.354438981,1274.5475
2024/02/14 05:14:46.00,27.699678649,85.354443228,1269.0681
2024/02/14 05:14:47.00,27.699740466,85.354363214,1260.6221
2024/02/14 05:14:48.00,27.699737961,85.354384046,1279.616
2024/02/14 05:14:49.00,27.699746907,85.354333707,1274.7435
2024/02/14 05:14:50.00,27.69983126,85.354332573,1268.8619
2024/02/14 05:14:51.00,27.699825669,85.354276969,1275.9898
2024/02/14 05:14:52.00,27.69990329,85.354264919,1275.0121
2024/02/14 05:14:53.00,27.69987405,85.354207864,1264.5652
2024/02/14 05:14:54.00,27.699952635,85.354183635,1274.1023
2024/02/14 05:14:55.00,27.700001032,85.354164758,1266.6338
2024/02/14 05:14:56.00,27.700012715,85.354116132,1267.2357
2024/02/14 05:14:57.00,27.700036475,85.354094669,1268.4599
2024/02/14 05:14:58.00,27.70007198,85.354110643,1265.3933
2024/02/14 05:14:59.00,27.700093123,85.35409115,1275.384
2024/02/14 05:15:00.00,27.700128724,85.35403817,1271.2538
2024/02/14 05:15:01.00,27.700145484,85.354033105,1274.3038
2024/02/14 05:15:02.00,27.700223687,85.3540288,1273.0831
2024/02/14 05:15:03.00,27.700252064,85.353978304,1267.1366
2024/02/14 05:15:04.00,27.700243276,85.353918484,1275.6218
2024/02/14 05:15:05.00,27.700295904,85.353966542,1271.8837
2024/02/14 05:15:06.00,27.700305159,85.353905767,1259.9043
2024/02/14 05:15:07.00,27.700339028,85.353907568,1273.9967
2024/02/14 05:15:08.00,27.70034232,85.353910739,1268.736
2024/02/14 05:15:09.00,27.70039263,85.353901523,1268.692
2024/02/14 05:15:10.00,27.700413015,85.353845658,1264.7258
2024/02/14 05:15:11.00,27.700426029,85.353866951,1266.3262
2024/02/14 05:15:12.00,27.700451329,85.353807092,1267.7835
2024/02/14 05:15:13.00,27.700491069,85.353838816,1272.1759
2024/02/14 05:15:14.00,27.700517722,85.353802746,1266.2631
2024/02/14 05:15:15.00,27.700495004,85.353729853,1268.315
2024/02/14 05:15:16.00,27.700545036,85.353757094,1275.4255
2024/02/14 05:15:17.00,27.700615719,85.353718264,1266.3518
2024/02/14 05:15:18.00,27.700671145,85.353702386,1268.9804
2024/02/14 05:15:19.00,27.700684413,85.353646755,1276.0251
2024/02/14 05:15:20.00,27.700707408,85.353608493,1271.0475
2024/02/14 05:15:21.00,27.700770409,85.353597784,1267.24
2024/02/14 05:15:22.00,27.70082597,85.353558594,1275.5889
2024/02/14 05:15:23.00,27.700843704,85.353493751,1271.0335
2024/02/14 05:15:24.00,27.700897893,85.353453215,1277.1065
2024/02/14 05:15:25.00,27.700957902,85.353424654,1263.6178
2024/02/14 05:15:26.00,27.701000101,85.353380983,1262.4061
2024/02/14 05:15:27.00,27.701036279,85.353365153,1271.0109
2024/02/14 05:15:28.00,27.701094982,85.353323097,1262.654
2024/02/14 05:15:29.00,27.701133521,85.353260813,1268.6773
2024/02/14 05:15:30.00,27.701209733,85.353241838,1262.9682
2024/02/14 05:15:31.00,27.701261065,85.353205837,1270.2661
2024/02/14 05:15:32.00,27.701327493,85.353172113,1273.2273
2024/02/14 05:15:33.00,27.701375835,85.353155307,1267.4041
2024/02/14 05:15:34.00,27.701460164,85.35311386,1269.6921
2024/02/14 05:15:35.00,27.701473956,85.353030723,1261.8646
2024/02/14 05:15:36.00,27.701543557,85.353011847,1274.4412
2024/02/14 05:15:37.00,27.701583513,85.352937297,1267.6498
2024/02/14 05:15:38.00,27.701649092,85.352938337,1274.7674
2024/02/14 05:15:39.00,27.701709137,85.352896758,1274.8205
2024/02/14 05:15:40.00,27.701755221,85.352823692,1271.1333
2024/02/14 05:15:41.00,27.701824638,85.352771165,1263.9668
2024/02/14 05:15:42.00,27.701868829,85.352747024,1263.3011
2024/02/14 05:15:43.00,27.701931554,85.352696869,1269.162
2024/02/14 05:15:44.00,27.702027412,85.352632276,1270.1423
2024/02/14 05:15:45.00,27.702107555,85.352588388,1263.6774
2024/02/14 05:15:46.00,27.702135861,85.352540284,1268.98
2024/02/14 05:15:47.00,27.702238488,85.352491197,1264.3157
2024/02/14 05:15:48.00,27.702284785,85.352474324,1266.376
2024/02/14 05:15:49.00,27.702361858,85.352401613,1273.4257
2024/02/14 05:15:50.00,27.702425634,85.352344791,1269.0636
2024/02/14 05:15:51.00,27.702491069,85.352288375,1260.0224
2024/02/14 05:15:52.00,27.70253968,85.352252596,1270.1212
2024/02/14 05:15:53.00,27.702637904,85.352228124,1267.5347
2024/02/14 05:15:54.00,27.702712461,85.352132938,1266.1191
2024/02/14 05:15:55.00,27.702801691,85.352124431,1263.799
2024/02/14 05:15:56.00,27.702915759,85.352130733,1271.9235
2024/02/14 05:15:57.00,27.702996962,85.352118337,1264.4911
2024/02/14 05:15:58.00,27.703076088,85.35207104,1261.9019
2024/02/14 05:15:59.00,27.703154582,85.352048845,1258.2042
2024/02/14 05:16:00.00,27.70324218,85.35204141,1267.7431
2024/02/14 05:16:01.00,27.703325024,85.352029694,1268.0418
2024/02/14 05:16:02.00,27.703464402,85.351996332,1274.1327
2024/02/14 05:16:03.00,27.703546513,85.351999552,1283.1449
2024/02/14 05:16:04.00,27.703640767,85.351986834,1273.6774
2024/02/14 05:16:05.00,27.703688015,85.352009653,1268.5775
2024/02/14 05:16:06.00,27.70382511,85.351990819,1270.8979
2024/02/14 05:16:07.00,27.703892862,85.351929336,1282.5375
2024/02/14 05:16:08.00,27.703988777,85.351927141,1282.3391
2024/02/14 05:16:09.00,27.704076554,85.351919838,1282.6113
2024/02/14 05:16:10.00,27.704199985,85.35197294,1271.8502
2024/02/14 05:16:11.00,27.704276727,85.351999053,1279.7286
2024/02/14 05:16:12.00,27.70430966,85.351921772,1267.489
2024/02/14 05:16:13.00,27.704471354,85.351966873,1274.4038
2024/02/14 05:16:14.00,27.704511076,85.351957701,1269.703
2024/02/14 05:16:15.00,27.70459335,85.351905235,1269.8422
2024/02/14 05:16:16.00,27.704728039,85.351976868,1262.59
2024/02/14 05:16:17.00,27.704846708,85.351944494,1273.513
2024/02/14 05:16:18.00,27.704894772,85.35192421,1259.6647
2024/02/14 05:16:19.00,27.705012956,85.351882981,1248.9161
2024/02/14 05:16:20.00,27.705096369,85.351945636,1260.9788
2024/02/14 05:16:21.00,27.705213078,85.351894502,1273.2735
2024/02/14 05:16:22.00,27.705275806,85.351839441,1287.8628
2024/02/14 05:16:23.00,27.705341116,85.351757378,1259.9118
2024/02/14 05:16:24.00,27.70544759,85.351831194,1258.9049
2024/02/14 05:16:25.00,27.70554333,85.351710634,1280.4443
2024/02/14 05:16:26.00,27.705611445,85.351728567,1259.8098
2024/02/14 05:16:27.00,27.70566835,85.351631115,1257.4289
2024/02/14 05:16:28.00,27.705764893,85.351529586,1276.6302
2024/02/14 05:16:29.00,27.705814884,85.351491172,1256.1511
2024/02/14 05:16:30.00,27.705907057,85.351428216,1259.9752
2024/02/14 05:16:31.00,27.705961071,85.351355812,1258.2858
2024/02/14 05:16:32.00,27.705996283,85.351275313,1266.8054
2024/02/14 05:16:33.00,27.7060697,85.351158648,1256.5792
2024/02/14 05:16:34.00,27.706131889,85.351114353,1264.3581
2024/02/14 05:16:35.00,27.706118112,85.35098517,1264.0158
2024/02/14 05:16:36.00,27.706162911,85.350909415,1256.3568
2024/02/14 05:16:37.00,27.706187643,85.350821241,1256.4645
2024/02/14 05:16:38.00,27.706238218,85.350728714,1259.9525
2024/02/14 05:16:39.00,27.706195781,85.350636721,1259.7499
2024/02/14 05:16:40.00,27.706224974,85.350538316,1257.9114
2024/02/14 05:16:41.00,27.706224067,85.350479735,1254.2031
2024/02/14 05:16:42.00,27.706232447,85.350365774,1259.7294
2024/02/14 05:16:43.00,27.706256689,85.350337986,1261.8692
2024/02/14 05:16:44.00,27.706203278,85.350245303,1262.1965
2024/02/14 05:16:45.00,27.706213304,85.350169888,1261.9673
2024/02/14 05:16:46.00,27.706203099,85.35010034,1257.7853
2024/02/14 05:16:47.00,27.70617771,85.350092414,1260.8794
2024/02/14 05:16:48.00,27.706204321,85.350021884,1262.6627
2024/02/14 05:16:49.00,27.706167702,85.349979054,1261.0414
2024/02/14 05:16:50.00,27.706179583,85.349923331,1252.9691
2024/02/14 05:16:51.00,27.706192102,85.349918549,1261.212
2024/02/14 05:16:52.00,27.706128602,85.34989541,1262.779
2024/02/14 05:16:53.00,27.706155235,85.34977271,1273.7664
2024/02/14 05:16:54.00,27.706152599,85.349755784,1262.3035
2024/02/14 05:16:55.00,27.706099755,85.349725251,1265.389
2024/02/14 05:16:56.00,27.706157478,85.349685145,1262.7026
2024/02/14 05:16:57.00,27.706109658,85.349643812,1253.9182
2024/02/14 05:16:58.00,27.706105965,85.349615357,1251.9083
2024/02/14 05:16:59.00,27.70614663,85.349601014,1251.3694
2024/02/14 05:17:00.00,27.706146868,85.349598003,1249.6665
2024/02/14 05:17:01.00,27.706117505,85.34965523,1261.4723
2024/02/14 05:17:02.00,27.706126877,85.349646812,1258.2056
2024/02/14 05:17:03.00,27.706105569,85.349621337,1262.2115
2024/02/14 05:17:04.00,27.706127883,85.349572154,1255.421
2024/02/14 05:17:05.00,27.706092996,85.349565102,1256.1018
2024/02/14 05:17:06.00,27.70614815,85.349577675,1252.4002
2024/02/14 05:17:07.00,27.706143726,85.349594894,1256.8906
2024/02/14 05:17:08.00,27.706092282,85.349530404,1254.1797
2024/02/14 05:17:09.00,27.706104096,85.349529575,1262.0022
2024/02/14 05:17:10.00,27.706085002,85.349530478,1259.3303
2024/02/14 05:17:11.00,27.706141056,85.34951436,1255.5786
2024/02/14 05:17:12.00,27.706121345,85.349455065,1251.354
2024/02/14 05:17:13.00,27.706120507,85.349429218,1257.0245
2024/02/14 05:17:14.00,27.706074188,85.349388086,1259.6343
2024/02/14 05:17:15.00,27.706097292,85.349353953,1256.489
2024/02/14 05:17:16.00,27.70609992,85.349313585,1255.067
2024/02/14 05:17:17.00,27.706066026,85.349234606,1258.4649
2024/02/14 05:17:18.00,27.706071058,85.34918932,1258.2136
2024/02/14 05:17:19.00,27.706037552,85.349145026,1251.263
2024/02/14 05:17:20.00,27.706055667,85.349113136,1264.3296
2024/02/14 05:17:21.00,27.706052465,85.349068145,1255.6601
2024/02/14 05:17:22.00,27.706040838,85.349016839,1255.8103
2024/02/14 05:17:23.00,27.706003142,85.348941045,1260.4137
2024/02/14 05:17:24.00,27.706033823,85.34894417,1252.0627
2024/02/14 05:17:25.00,27.706003358,85.348941882,1265.9969
2024/02/14 05:17:26.00,27.706012868,85.348925263,1249.1654
2024/02/14 05:17:27.00,27.706034122,85.348920607,1253.7077
2024/02/14 05:17:28.00,27.706039973,85.348932755,1255.0695
2024/02/14 05:17:29.00,27.706013033,85.348907899,1261.3771
2024/02/14 05:17:30.00,27.705972888,85.348865683,1254.4884
2024/02/14 05:17:31.00,27.705955876,85.348842073,1263.9009
2024/02/14 05:17:32.00,27.706005817,85.348828172,1264.0403
2024/02/14 05:17:33.00,27.705988237,85.348790698,1270.6184
2024/02/14 05:17:34.00,27.705955617,85.348752837,1258.2384
2024/02/14 05:17:35.00,27.705998745,85.348734191,1255.0925
2024/02/14 05:17:36.00,27.705960352,85.348704234,1259.6943
2024/02/14 05:17:37.00,27.705961835,85.348623559,1257.9547
2024/02/14 05:17:38.00,27.705963875,85.348612677,1253.348
2024/02/14 05:17:39.00,27.705955896,85.348579354,1263.4573
2024/02/14 05:17:40.00,27.705964548,85.348525243,1258.3966
2024/02/14 05:17:41.00,27.705945936,85.348455931,1256.4587
2024/02/14 05:17:42.00,27.705940438,85.348405912,1258.4593
2024/02/14 05:17:43.00,27.705926335,85.348376569,1251.1023
2024/02/14 05:17:44.00,27.705940802,85.348309862,1267.2021
2024/02/14 05:17:45.00,27.705883748,85.348233225,1261.0701
2024/02/14 05:17:46.00,27.705911163,85.348215438,1252.9105
2024/02/14 05:17:47.00,27.705888766,85.348191066,1264.0083
2024/02/14 05:17:48.00,27.705898841,85.348173674,1256.3618
2024/02/14 05:17:49.00,27.70592739,85.348120804,1259.8925
2024/02/14 05:17:50.00,27.705846679,85.348052742,1257.9694
2024/02/14 05:17:51.00,27.705897391,85.348021408,1266.9464
2024/02/14 05:17:52.00,27.705839766,85.34794646,1265.4851
2024/02/14 05:17:53.00,27.705824512,85.347894532,1264.3157
2024/02/14 05:17:54.00,27.705883605,85.347854355,1259.1232
2024/02/14 05:17:55.00,27.705823597,85.347835135,1254.869
2024/02/14 05:17:56.00,27.705839586,85.347788366,1268.7731
2024/02/14 05:17:57.00,27.705813443,85.347809536,1257.1663
2024/02/14 05:17:58.00,27.705841801,85.347758619,1252.8941
2024/02/14 05:17:59.00,27.705849413,85.34777722,1259.6795
2024/02/14 05:18:00.00,27.705836758,85.347725121,1253.2898
2024/02/14 05:18:01.00,27.705807803,85.347738665,1258.5841
2024/02/14 05:18:02.00,27.705832004,85.347711254,1252.0359
2024/02/14 05:18:03.00,27.705863757,85.34772618,1264.0114
2024/02/14 05:18:04.00,27.705814775,85.347678446,1256.7891
2024/02/14 05:18:05.00,27.705822563,85.347710273,1263.8376
2024/02/14 05:18:06.00,27.705852825,85.347668823,1260.6761
2024/02/14 05:18:07.00,27.705853448,85.347686318,1262.1713
2024/02/14 05:18:08.00,27.705831829,85.347644441,1254.5837
2024/02/14 05:18:09.00,27.70580757,85.347664499,1269.2208
2024/02/14 05:18:10.00,27.705814061,85.347662884,1261.3537
2024/02/14 05:18:11.00,27.705836138,85.347644596,1255.6263
2024/02/14 05:18:12.00,27.705809409,85.347634586,1266.9408
2024/02/14 05:18:13.00,27.70581287,85.347604763,1266.276
2024/02/14 05:18:14.00,27.705851779,85.347619869,1268.1478
2024/02/14 05:18:15.00,27.705803892,85.347588074,1266.0592
2024/02/14 05:18:16.00,27.705793172,85.347618824,1256.5839
2024/02/14 05:18:17.00,27.705822847,85.347634665,1253.1926
2024/02/14 05:18:18.00,27.705798554,85.34765122,1259.2135
2024/02/14 05:18:19.00,27.705814984,85.347628785,1259.8111
2024/02/14 05:18:20.00,27.705788002,85.347619303,1254.4735
2024/02/14 05:18:21.00,27.705819031,85.347644904,1264.5119
2024/02/14 05:18:22.00,27.70581718,85.347624007,1260.6439
2024/02/14 05:18:23.00,27.705811339,85.347617423,1252.0591
2024/02/14 05:18:24.00,27.705793975,85.347625481,1258.6589
2024/02/14 05:18:25.00,27.705809004,85.347599332,1256.9435
2024/02/14 05:18:26.00,27.705808457,85.347584187,1257.4346
2024/02/14 05:18:27.00,27.705808268,85.347596365,1258.5416
2024/02/14 05:18:28.00,27.705822351,85.347606028,1256.4138
2024/02/14 05:18:29.00,27.70581418,85.347583679,1266.3452
2024/02/14 05:18:30.00,27.705778383,85.34756298,1265.7519
2024/02/14 05:18:31.00,27.70579248,85.347553702,1259.1079
2024/02/14 05:18:32.00,27.705819394,85.347484774,1272.9093
2024/02/14 05:18:33.00,27.705798754,85.347509629,1273.4492
2024/02/14 05:18:34.00,27.705795811,85.347482557,1271.5324
2024/02/14 05:18:35.00,27.705831416,85.347448411,1268.1399
2024/02/14 05:18:36.00,27.705765078,85.347487382,1256.208
2024/02/14 05:18:37.00,27.705803533,85.347477255,1263.6281
2024/02/14 05:18:38.00,27.705823949,85.34743817,1270.1206
2024/02/14 05:18:39.00,27.705779623,85.347422447,1266.2636
2024/02/14 05:18:40.00,27.705814471,85.347475178,1259.337
2024/02/14 05:18:41.00,27.705768892,85.347493339,1261.7222
2024/02/14 05:18:42.00,27.705811581,85.347447685,1256.0781
2024/02/14 05:18:43.00,27.705769257,85.347461056,1258.2263
2024/02/14 05:18:44.00,27.705770617,85.347447253,1259.6511
2024/02/14 05:18:45.00,27.705789457,85.347448118,1255.5278
2024/02/14 05:18:46.00,27.705773174,85.347418902,1261.195
2024/02/14 05:18:47.00,27.705766219,85.347394966,1259.5607
2024/02/14 05:18:48.00,27.705774806,85.347341458,1269.9668
2024/02/14 05:18:49.00,27.705772551,85.34732024,1269.4011
2024/02/14 05:18:50.00,27.705777838,85.347296258,1271.9729
2024/02/14 05:18:51.00,27.705782309,85.347264002,1264.5183
2024/02/14 05:18:52.00,27.705786982,85.347268519,1267.4292
2024/02/14 05:18:53.00,27.705791546,85.347276707,1263.2784
2024/02/14 05:18:54.00,27.705806462,85.347295919,1265.9691
2024/02/14 05:18:55.00,27.705734652,85.347256469,1256.132
2024/02/14 05:18:56.00,27.705784321,85.34723778,1269.1339
2024/02/14 05:18:57.00,27.705773602,85.347212782,1262.218
2024/02/14 05:18:58.00,27.70574648,85.347254338,1264.5543
2024/02/14 05:18:59.00,27.705717395,85.347206163,1265.7185
2024/02/14 05:19:00.00,27.705752913,85.347162212,1270.778
2024/02/14 05:19:01.00,27.70573133,85.347125071,1264.6483
2024/02/14 05:19:02.00,27.705730979,85.347168714,1262.2471
2024/02/14 05:19:03.00,27.705779075,85.347098138,1261.1294
2024/02/14 05:19:04.00,27.705739239,85.347026151,1269.2754
2024/02/14 05:19:05.00,27.705762101,85.346974616,1264.5582
2024/02/14 05:19:06.00,27.705770118,85.346938989,1262.9589
2024/02/14 05:19:07.00,27.705714742,85.34695703,1259.1714
2024/02/14 05:19:08.00,27.705775923,85.34683878,1267.8515
2024/02/14 05:19:09.00,27.705763053,85.346834702,1256.4442
2024/02/14 05:19:10.00,27.705762843,85.346778052,1257.5542
2024/02/14 05:19:11.00,27.705752861,85.346729236,1254.9934
2024/02/14 05:19:12.00,27.70578116,85.346681694,1272.6385
2024/02/14 05:19:13.00,27.705799306,85.34659476,1273.4386
2024/02/14 05:19:14.00,27.705728729,85.346572233,1254.1985
2024/02/14 05:19:15.00,27.705791762,85.346501004,1268.0457
2024/02/14 05:19:16.00,27.705770921,85.346513342,1264.1243
2024/02/14 05:19:17.00,27.705818448,85.346448255,1261.3911
2024/02/14 05:19:18.00,27.705798399,85.346371143,1271.2047
2024/02/14 05:19:19.00,27.705787045,85.34639713,1262.3629
2024/02/14 05:19:20.00,27.705839292,85.346387045,1262.9731
2024/02/14 05:19:21.00,27.705838757,85.346361465,1256.7963
2024/02/14 05:19:22.00,27.705823752,85.346259138,1259.0127
2024/02/14 05:19:23.00,27.70584366,85.346245297,1252.4813
2024/02/14 05:19:24.00,27.705816583,85.346217581,1264.9962
2024/02/14 05:19:25.00,27.705846701,85.346202905,1263.6521
2024/02/14 05:19:26.00,27.70587381,85.346172272,1254.2533
2024/02/14 05:19:27.00,27.705845115,85.34616332,1269.3426
2024/02/14 05:19:28.00,27.705874927,85.346154133,1264.7757
2024/02/14 05:19:29.00,27.705907956,85.346127792,1263.2245
2024/02/14 05:19:30.00,27.705877854,85.3460787,1269.5961
