Column_0,Column_1,Column_2,Column_3,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11
2024/02/14 05:38:31.01,458539.1775,5632937.8551,2949310.5286,12.0,5.6159,18.73,7.7349,7.7475,8.7901,4.826
2024/02/14 05:38:32.01,458539.2126,5632937.7504,2949310.3136,12.0,5.6161,18.729,7.7345,7.7475,8.7898,4.8262
2024/02/14 05:38:33.01,458539.2338,5632937.4397,2949310.1894,12.0,5.6163,18.728,7.7341,7.7474,8.7895,4.8263
2024/02/14 05:38:34.01,458539.2814,5632937.3961,2949309.9899,12.0,5.6164,18.727,7.7337,7.7473,8.7892,4.8264
2024/02/14 05:38:35.01,458539.1155,5632936.3827,2949309.6246,12.0,5.6166,18.726,7.7333,7.7473,8.7889,4.8266
2024/02/14 05:38:36.01,458539.1052,5632936.5163,2949309.5228,12.0,5.6168,18.725,7.7329,7.7472,8.7887,4.8267
2024/02/14 05:38:37.01,458539.0034,5632936.3512,2949309.3482,12.0,5.617,18.724,7.7325,7.7472,8.7884,4.8268
2024/02/14 05:38:38.01,458538.8546,5632936.0663,2949309.2343,12.0,5.6172,18.723,7.732,7.7471,8.7881,4.827
2024/02/14 05:38:39.01,458538.7095,5632935.7599,2949309.0527,12.0,5.6174,18.722,7.7316,7.7471,8.7878,4.8271
2024/02/14 05:38:40.01,458539.1334,5632936.8672,2949309.9752,12.0,5.6176,18.721,7.7312,7.747,8.7875,4.8272
2024/02/14 05:38:41.01,458538.8487,5632937.341,2949309.7951,12.0,5.6178,18.7199,7.7308,7.747,8.7872,4.8273
2024/02/14 05:38:42.01,458538.8517,5632937.9069,2949309.7799,12.0,5.618,18.7189,7.7304,7.7469,8.7869,4.8275
2024/02/14 05:38:43.01,458538.6841,5632937.8684,2949309.7465,12.0,5.6181,18.7179,7.7299,7.7468,8.7866,4.8276
2024/02/14 05:38:44.01,458538.5592,5632937.9348,2949309.7097,12.0,5.6183,18.7169,7.7295,7.7468,8.7863,4.8277
2024/02/14 05:38:45.01,458538.6546,5632938.5505,2949310.1091,12.0,5.6185,18.7159,7.7291,7.7467,8.786,4.8278
2024/02/14 05:38:46.01,458538.1412,5632938.1794,2949309.5582,12.0,5.6187,18.7149,7.7287,7.7467,8.7857,4.828
2024/02/14 05:38:47.01,458538.0127,5632938.4596,2949309.6382,12.0,5.6189,18.7139,7.7283,7.7466,8.7855,4.8281
2024/02/14 05:38:48.01,458538.015,5632938.7885,2949309.7539,12.0,5.6191,18.7128,7.7279,7.7466,8.7852,4.8282
2024/02/14 05:38:49.01,458537.9299,5632939.2002,2949309.6965,12.0,5.6193,18.7118,7.7274,7.7465,8.7849,4.8284
2024/02/14 05:38:50.01,458537.8696,5632939.8797,2949309.7114,12.0,5.6195,18.7108,7.727,7.7464,8.7846,4.8285
2024/02/14 05:38:51.01,458537.784,5632940.405,2949309.7587,12.0,5.6196,18.7098,7.7266,7.7464,8.7843,4.8286
2024/02/14 05:38:52.01,458537.6205,5632940.397,2949309.7867,12.0,5.6198,18.7088,7.7262,7.7463,8.784,4.8287
2024/02/14 05:38:53.01,458537.5774,5632940.8529,2949309.9808,12.0,5.62,18.7077,7.7258,7.7462,8.7837,4.8289
2024/02/14 05:38:54.01,458537.3754,5632941.3003,2949309.803,12.0,5.6202,18.7067,7.7254,7.7462,8.7834,4.829
2024/02/14 05:38:55.01,458537.6287,5632941.8696,2949310.2458,12.0,5.6204,18.7057,7.7249,7.7461,8.7831,4.8291
2024/02/14 05:38:56.01,458537.5786,5632942.4242,2949310.4876,12.0,5.6206,18.7047,7.7245,7.7461,8.7828,4.8292
2024/02/14 05:38:57.01,458537.7291,5632943.1477,2949310.528,12.0,5.6208,18.7037,7.7241,7.746,8.7825,4.8294
2024/02/14 05:38:58.01,458537.8917,5632943.3666,2949310.8372,12.0,5.621,18.7026,7.7237,7.7459,8.7822,4.8295
2024/02/14 05:38:59.01,458537.7237,5632943.4869,2949310.7493,12.0,5.6211,18.7016,7.7233,7.7459,8.7819,4.8296
2024/02/14 05:39:00.01,458537.9547,5632943.5907,2949310.8527,12.0,5.6213,18.7006,7.7228,7.7458,8.7816,4.8297
2024/02/14 05:39:01.00,458537.6725,5632942.962,2949310.5138,12.0,5.6215,18.6995,7.7224,7.7457,8.7813,4.8299
2024/02/14 05:39:02.01,458537.6902,5632943.0191,2949310.4886,12.0,5.6217,18.6985,7.722,7.7457,8.781,4.83
2024/02/14 05:39:03.01,458537.6588,5632943.3534,2949310.5759,12.0,5.6219,18.6975,7.7216,7.7456,8.7807,4.8301
2024/02/14 05:39:04.01,458537.5681,5632942.8928,2949310.3041,12.0,5.6221,18.6964,7.7212,7.7455,8.7804,4.8302
2024/02/14 05:39:05.01,458537.2387,5632942.7186,2949309.9112,12.0,5.6223,18.6954,7.7207,7.7455,8.7801,4.8304
2024/02/14 05:39:06.01,458537.4424,5632940.6623,2949309.351,12.0,5.6225,18.6944,7.7203,7.7454,8.7799,4.8305
2024/02/14 05:39:07.01,458537.9717,5632931.8419,2949307.3324,12.0,5.6226,18.6934,7.7199,7.7453,8.7796,4.8306
2024/02/14 05:39:08.01,458538.2563,5632928.0146,2949306.4627,12.0,5.6228,18.6923,7.7195,7.7453,8.7793,4.8307
2024/02/14 05:39:09.01,458538.6701,5632921.7677,2949304.8464,12.0,5.623,18.6913,7.7191,7.7452,8.779,4.8309
2024/02/14 05:39:10.01,458538.4735,5632923.9597,2949305.3273,12.0,5.6232,18.6902,7.7186,7.7451,8.7787,4.831
2024/02/14 05:39:11.01,458538.2562,5632927.5274,2949306.2158,12.0,5.6234,18.6892,7.7182,7.7451,8.7784,4.8311
2024/02/14 05:39:12.01,458538.6583,5632922.7077,2949305.1519,12.0,5.6236,18.6882,7.7178,7.745,8.7781,4.8312
2024/02/14 05:39:13.01,458539.1647,5632918.3502,2949304.4459,12.0,5.6238,18.6871,7.7174,7.7449,8.7778,4.8314
2024/02/14 05:39:14.01,458539.5718,5632914.6452,2949303.6943,12.0,5.6239,18.6861,7.717,7.7449,8.7775,4.8315
2024/02/14 05:39:15.01,458539.1722,5632919.1325,2949304.6474,12.0,5.6241,18.685,7.7165,7.7448,8.7772,4.8316
2024/02/14 05:39:16.01,458538.3736,5632930.6845,2949307.2251,11.0,5.9256,33.8051,10.0904,2.7258,16.1311,3.3492
2024/02/14 05:39:17.01,458538.7246,5632931.7044,2949307.9301,11.0,5.9256,33.8025,10.0907,2.7282,16.1313,3.3494
2024/02/14 05:39:18.01,458538.4314,5632931.1809,2949307.4464,11.0,5.9257,33.8,10.091,2.7306,16.1315,3.3497
2024/02/14 05:39:19.01,458538.5721,5632930.9096,2949307.5278,11.0,5.9258,33.7974,10.0913,2.733,16.1317,3.3499
2024/02/14 05:39:20.01,458538.6154,5632930.6614,2949307.4491,11.0,5.9258,33.7949,10.0916,2.7354,16.1319,3.3502
2024/02/14 05:39:21.01,458538.559,5632930.7076,2949307.4288,11.0,5.9259,33.7923,10.0918,2.7378,16.1321,3.3504
2024/02/14 05:39:22.01,458538.5715,5632929.4652,2949307.1999,11.0,5.926,33.7898,10.0921,2.7402,16.1323,3.3507
2024/02/14 05:39:23.01,458538.532,5632930.0197,2949307.3647,11.0,5.926,33.7872,10.0924,2.7426,16.1325,3.3509
2024/02/14 05:39:24.01,458538.6762,5632930.2674,2949307.5065,11.0,5.9261,33.7847,10.0927,2.745,16.1327,3.3512
2024/02/14 05:39:25.01,458538.8418,5632929.8189,2949307.2958,11.0,5.9262,33.7821,10.093,2.7473,16.1329,3.3514
2024/02/14 05:39:26.01,458538.8149,5632930.6461,2949307.492,11.0,5.9262,33.7796,10.0933,2.7497,16.1331,3.3517
2024/02/14 05:39:27.01,458538.6386,5632931.2874,2949307.3967,11.0,5.9263,33.777,10.0936,2.7521,16.1333,3.3519
2024/02/14 05:39:28.01,458538.4289,5632931.2481,2949307.3668,11.0,5.9264,33.7745,10.0939,2.7544,16.1335,3.3522
2024/02/14 05:39:29.01,458538.5051,5632931.1312,2949307.3331,11.0,5.9264,33.7719,10.0942,2.7568,16.1337,3.3524
2024/02/14 05:39:30.01,458538.6872,5632931.4917,2949307.5706,11.0,5.9265,33.7694,10.0945,2.7592,16.1339,3.3527
2024/02/14 05:39:31.01,458538.6919,5632931.4853,2949307.5422,11.0,5.9266,33.7668,10.0948,2.7615,16.134,3.3529
2024/02/14 05:39:32.01,458538.6231,5632931.546,2949307.5908,11.0,5.9266,33.7642,10.0951,2.7638,16.1342,3.3532
2024/02/14 05:39:33.01,458538.467,5632931.308,2949307.2514,11.0,5.9267,33.7617,10.0954,2.7662,16.1344,3.3534
2024/02/14 05:39:34.01,458538.3906,5632931.0637,2949307.1326,11.0,5.9268,33.7591,10.0957,2.7685,16.1346,3.3536
2024/02/14 05:39:35.01,458538.4144,5632930.9064,2949307.1484,11.0,5.9268,33.7566,10.096,2.7708,16.1348,3.3539
2024/02/14 05:39:36.01,458538.5964,5632931.162,2949307.3836,11.0,5.9269,33.754,10.0963,2.7732,16.135,3.3541
2024/02/14 05:39:37.01,458538.5084,5632930.7317,2949307.1357,11.0,5.927,33.7514,10.0965,2.7755,16.1352,3.3544
2024/02/14 05:39:38.01,458538.5748,5632930.6238,2949307.1552,11.0,5.927,33.7489,10.0968,2.7778,16.1354,3.3546
2024/02/14 05:39:39.01,458538.4001,5632930.8067,2949307.0151,11.0,5.9271,33.7463,10.0971,2.7801,16.1355,3.3549
2024/02/14 05:39:40.01,458538.4865,5632930.6571,2949307.1159,11.0,5.9272,33.7437,10.0974,2.7824,16.1357,3.3551
2024/02/14 05:39:41.01,458538.798,5632931.1356,2949307.5646,11.0,5.9272,33.7412,10.0977,2.7847,16.1359,3.3554
2024/02/14 05:39:42.01,458538.6748,5632931.2482,2949307.6182,11.0,5.9273,33.7386,10.098,2.787,16.1361,3.3556
2024/02/14 05:39:43.01,458538.6482,5632931.4125,2949307.5431,11.0,5.9274,33.736,10.0983,2.7893,16.1363,3.3558
2024/02/14 05:39:44.01,458538.5955,5632931.193,2949307.4946,11.0,5.9274,33.7334,10.0986,2.7916,16.1364,3.3561
2024/02/14 05:39:45.01,458538.7575,5632931.3554,2949307.892,11.0,5.9275,33.7309,10.0989,2.7939,16.1366,3.3563
2024/02/14 05:39:46.01,458534.8814,5632990.0157,2949321.5949,12.0,5.6299,18.6521,7.7034,7.7423,8.7677,4.8353
2024/02/14 05:39:47.01,458534.493,5632994.3057,2949322.534,12.0,5.63,18.651,7.703,7.7422,8.7674,4.8354
2024/02/14 05:39:48.01,458533.7377,5633004.6433,2949324.8867,12.0,5.6302,18.6499,7.7026,7.7422,8.7671,4.8355
2024/02/14 05:39:49.01,458533.2758,5633010.5409,2949326.2632,12.0,5.6304,18.6488,7.7021,7.7421,8.7668,4.8357
2024/02/14 05:39:50.01,458538.5152,5632930.1783,2949307.3944,11.0,5.9278,33.718,10.1003,2.8052,16.1375,3.3575
2024/02/14 05:39:51.01,458538.426,5632930.3556,2949307.2967,11.0,5.9279,33.7154,10.1006,2.8075,16.1377,3.3578
2024/02/14 05:39:52.01,458533.3252,5633007.7842,2949325.3396,12.0,5.6309,18.6456,7.7009,7.7418,8.7659,4.836
2024/02/14 05:39:53.01,458533.4143,5633004.6669,2949324.4053,12.0,5.6311,18.6445,7.7004,7.7417,8.7656,4.8361
2024/02/14 05:39:54.01,458533.6406,5633004.1056,2949324.2836,12.0,5.6313,18.6434,7.7,7.7416,8.7652,4.8362
2024/02/14 05:39:55.01,458533.752,5633007.0956,2949325.2199,12.0,5.6315,18.6423,7.6996,7.7415,8.7649,4.8364
2024/02/14 05:39:56.01,458534.495,5632994.3953,2949322.0889,12.0,5.6317,18.6412,7.6992,7.7415,8.7646,4.8365
2024/02/14 05:39:57.01,458535.1939,5632984.0542,2949319.5847,12.0,5.6319,18.6402,7.6987,7.7414,8.7643,4.8366
2024/02/14 05:39:58.01,458536.1233,5632968.3842,2949315.9725,12.0,5.6321,18.6391,7.6983,7.7413,8.764,4.8367
2024/02/14 05:39:59.01,458535.7681,5632973.833,2949317.2047,12.0,5.6322,18.638,7.6979,7.7412,8.7637,4.8368
2024/02/14 05:40:00.01,458534.3568,5632993.872,2949321.9456,12.0,5.6324,18.6369,7.6975,7.7411,8.7634,4.8369
2024/02/14 05:40:01.00,458534.1901,5632997.0209,2949322.644,12.0,5.6326,18.6358,7.697,7.741,8.7631,4.8371
2024/02/14 05:40:02.01,458534.6261,5632995.3975,2949322.6867,12.0,5.6328,18.6347,7.6966,7.7409,8.7628,4.8372
2024/02/14 05:40:03.01,458534.8749,5632988.047,2949320.7006,12.0,5.633,18.6336,7.6962,7.7408,8.7625,4.8373
2024/02/14 05:40:04.01,458534.8489,5632991.2386,2949321.4866,12.0,5.6331,18.6325,7.6958,7.7407,8.7621,4.8374
2024/02/14 05:40:05.01,458534.8755,5632989.5439,2949321.0416,12.0,5.6333,18.6314,7.6953,7.7406,8.7618,4.8375
2024/02/14 05:40:06.01,458534.7011,5632992.5041,2949321.8328,12.0,5.6335,18.6303,7.6949,7.7405,8.7615,4.8376
2024/02/14 05:40:07.01,458534.551,5632992.8464,2949321.748,12.0,5.6337,18.6292,7.6945,7.7405,8.7612,4.8378
2024/02/14 05:40:08.01,458534.6729,5632993.5178,2949321.9667,12.0,5.6339,18.6281,7.6941,7.7404,8.7609,4.8379
2024/02/14 05:40:09.01,458534.4764,5632992.8584,2949321.675,12.0,5.6341,18.627,7.6936,7.7403,8.7606,4.838
2024/02/14 05:40:10.01,458534.4987,5632992.0034,2949321.442,12.0,5.6342,18.6259,7.6932,7.7402,8.7603,4.8381
2024/02/14 05:40:11.01,458534.6739,5632991.2767,2949321.3768,12.0,5.6344,18.6248,7.6928,7.7401,8.76,4.8382
2024/02/14 05:40:12.01,458534.6168,5632990.8338,2949321.2732,12.0,5.6346,18.6237,7.6923,7.74,8.7596,4.8383
2024/02/14 05:40:13.01,458534.6062,5632990.0686,2949321.0038,12.0,5.6348,18.6226,7.6919,7.7399,8.7593,4.8384
2024/02/14 05:40:14.01,458534.7487,5632989.4332,2949320.8103,12.0,5.635,18.6215,7.6915,7.7398,8.759,4.8385
2024/02/14 05:40:15.01,458534.7787,5632988.7893,2949320.6198,12.0,5.6351,18.6204,7.6911,7.7397,8.7587,4.8387
2024/02/14 05:40:16.01,458534.8326,5632988.007,2949320.2757,12.0,5.6353,18.6193,7.6906,7.7396,8.7584,4.8388
2024/02/14 05:40:17.01,458534.9222,5632987.3831,2949320.1476,12.0,5.6355,18.6182,7.6902,7.7395,8.7581,4.8389
2024/02/14 05:40:18.01,458534.885,5632986.6695,2949319.9248,12.0,5.6357,18.6171,7.6898,7.7394,8.7578,4.839
2024/02/14 05:40:19.01,458534.9399,5632985.6577,2949319.7841,12.0,5.6359,18.616,7.6894,7.7393,8.7574,4.8391
2024/02/14 05:40:20.01,458534.9217,5632984.1227,2949319.4854,12.0,5.6361,18.6149,7.6889,7.7392,8.7571,4.8392
2024/02/14 05:40:21.01,458534.9841,5632983.2295,2949319.1455,12.0,5.6362,18.6138,7.6885,7.7391,8.7568,4.8393
2024/02/14 05:40:22.01,458535.0777,5632982.3456,2949319.0208,12.0,5.6364,18.6127,7.6881,7.739,8.7565,4.8395
2024/02/14 05:40:23.01,458535.2158,5632981.1817,2949318.7011,12.0,5.6366,18.6115,7.6876,7.7389,8.7562,4.8396
2024/02/14 05:40:24.01,458535.4465,5632980.3587,2949318.4805,12.0,5.6368,18.6104,7.6872,7.7388,8.7559,4.8397
2024/02/14 05:40:25.01,458535.5019,5632979.3703,2949318.2785,12.0,5.637,18.6093,7.6868,7.7387,8.7555,4.8398
2024/02/14 05:40:26.01,458535.5935,5632978.6523,2949318.0483,12.0,5.6371,18.6082,7.6864,7.7386,8.7552,4.8399
2024/02/14 05:40:27.01,458535.5082,5632977.7658,2949317.5797,12.0,5.6373,18.6071,7.6859,7.7385,8.7549,4.84
2024/02/14 05:40:28.01,458535.6625,5632977.2494,2949317.4865,12.0,5.6375,18.606,7.6855,7.7384,8.7546,4.8401
2024/02/14 05:40:29.01,458535.5627,5632976.282,2949316.9428,12.0,5.6377,18.6048,7.6851,7.7383,8.7543,4.8402
2024/02/14 05:40:30.01,458535.6224,5632975.2001,2949316.7699,12.0,5.6379,18.6037,7.6846,7.7382,8.754,4.8403
2024/02/14 05:40:31.01,458536.0626,5632974.7112,2949317.1169,12.0,5.638,18.6026,7.6842,7.7381,8.7536,4.8405
2024/02/14 05:40:32.01,458535.8723,5632972.5891,2949316.9657,12.0,5.6382,18.6015,7.6838,7.738,8.7533,4.8406
2024/02/14 05:40:33.01,458535.7464,5632971.7029,2949317.4289,12.0,5.6384,18.6004,7.6834,7.7379,8.753,4.8407
2024/02/14 05:40:34.01,458536.4133,5632956.1077,2949314.7028,12.0,5.6386,18.5993,7.6829,7.7378,8.7527,4.8408
2024/02/14 05:40:35.01,458537.5292,5632929.1571,2949309.6799,11.0,5.9309,33.6009,10.1132,2.9022,16.1448,3.3679
2024/02/14 05:40:36.01,458536.4624,5632934.3139,2949312.5439,12.0,5.6389,18.597,7.6821,7.7376,8.7521,4.841
2024/02/14 05:40:37.01,458536.0071,5632929.1287,2949313.1102,12.0,5.6391,18.5959,7.6816,7.7375,8.7517,4.8411
2024/02/14 05:40:38.01,458535.5777,5632928.607,2949315.036,12.0,5.6393,18.5948,7.6812,7.7374,8.7514,4.8412
2024/02/14 05:40:39.01,458535.028,5632926.4468,2949316.4383,12.0,5.6395,18.5937,7.6808,7.7372,8.7511,4.8413
2024/02/14 05:40:40.01,458534.2263,5632925.349,2949318.1071,12.0,5.6397,18.5925,7.6804,7.7371,8.7508,4.8415
2024/02/14 05:40:41.01,458533.7009,5632923.9747,2949319.9114,12.0,5.6398,18.5914,7.6799,7.737,8.7504,4.8416
2024/02/14 05:40:42.01,458532.8115,5632923.4629,2949322.2184,12.0,5.64,18.5903,7.6795,7.7369,8.7501,4.8417
2024/02/14 05:40:43.01,458531.8946,5632922.6939,2949324.4625,12.0,5.6402,18.5891,7.6791,7.7368,8.7498,4.8418
2024/02/14 05:40:44.01,458531.2912,5632921.9742,2949326.633,12.0,5.6404,18.588,7.6786,7.7367,8.7495,4.8419
2024/02/14 05:40:45.01,458530.5456,5632921.0636,2949328.7366,12.0,5.6406,18.5869,7.6782,7.7366,8.7492,4.842
2024/02/14 05:40:46.01,458529.5564,5632920.5251,2949331.2013,12.0,5.6407,18.5857,7.6778,7.7365,8.7488,4.8421
2024/02/14 05:40:47.01,458528.4144,5632920.6127,2949333.9342,12.0,5.6409,18.5846,7.6773,7.7364,8.7485,4.8422
2024/02/14 05:40:48.01,458527.495,5632920.9639,2949336.6595,12.0,5.6411,18.5834,7.6769,7.7363,8.7482,4.8423
2024/02/14 05:40:49.01,458526.8406,5632915.2366,2949337.7944,11.0,5.9319,33.5641,10.1171,2.9306,16.1468,3.371
2024/02/14 05:40:50.01,458526.1651,5632914.32,2949340.1444,11.0,5.932,33.5615,10.1174,2.9326,16.1469,3.3712
2024/02/14 05:40:51.01,458525.1748,5632914.5312,2949342.928,12.0,5.6416,18.58,7.6756,7.7359,8.7472,4.8426
2024/02/14 05:40:52.01,458523.864,5632916.3357,2949346.4416,12.0,5.6418,18.5789,7.6752,7.7358,8.7469,4.8428
2024/02/14 05:40:53.01,458522.6563,5632913.8118,2949349.1481,12.0,5.642,18.5777,7.6747,7.7357,8.7466,4.8429
2024/02/14 05:40:54.01,458521.5193,5632909.7167,2949351.6826,12.0,5.6422,18.5766,7.6743,7.7356,8.7462,4.843
2024/02/14 05:40:55.01,458519.8607,5632910.2271,2949355.3691,12.0,5.6424,18.5755,7.6739,7.7355,8.7459,4.8431
2024/02/14 05:40:56.01,458518.2338,5632910.7712,2949359.3063,12.0,5.6425,18.5743,7.6734,7.7354,8.7456,4.8432
2024/02/14 05:40:57.01,458517.0306,5632903.9948,2949361.545,12.0,5.6427,18.5732,7.673,7.7352,8.7452,4.8433
2024/02/14 05:40:58.01,458515.7698,5632903.5836,2949365.1991,11.0,5.9325,33.5403,10.1196,2.9485,16.148,3.373
2024/02/14 05:40:59.01,458514.4777,5632902.7348,2949368.4263,11.0,5.9326,33.5377,10.1198,2.9505,16.1481,3.3732
2024/02/14 05:41:00.01,458513.2731,5632902.1025,2949371.3293,11.0,5.9327,33.535,10.1201,2.9524,16.1482,3.3734
2024/02/14 05:41:01.00,458513.7389,5632893.2239,2949371.3902,11.0,5.9327,33.5324,10.1204,2.9544,16.1484,3.3736
2024/02/14 05:41:02.01,458509.0429,5632944.6131,2949386.0276,12.0,5.6436,18.5674,7.6708,7.7346,8.7436,4.8438
2024/02/14 05:41:03.01,458508.3534,5632945.8984,2949388.1633,12.0,5.6438,18.5662,7.6704,7.7345,8.7433,4.8439
2024/02/14 05:41:04.01,458511.1829,5632895.2599,2949377.7886,11.0,5.9329,33.5244,10.1212,2.9603,16.1487,3.3743
2024/02/14 05:41:05.01,458507.1262,5632948.6357,2949391.807,12.0,5.6441,18.5639,7.6695,7.7343,8.7426,4.8441
2024/02/14 05:41:06.01,458510.9617,5632957.0506,2949392.335,12.0,5.6443,18.5627,7.6691,7.7342,8.7423,4.8442
2024/02/14 05:41:07.01,458511.5435,5632902.492,2949385.4008,11.0,5.9332,33.5165,10.122,2.966,16.1491,3.3749
2024/02/14 05:41:08.01,458508.7132,5632915.3823,2949389.0931,12.0,5.6447,18.5605,7.6682,7.7339,8.7416,4.8444
2024/02/14 05:41:09.01,458508.4877,5632895.2599,2949383.2582,11.0,5.9333,33.5112,10.1226,2.9699,16.1494,3.3753
2024/02/14 05:41:10.01,458507.4769,5632905.2468,2949385.9942,12.0,5.645,18.5582,7.6674,7.7337,8.741,4.8447
2024/02/14 05:41:11.01,458506.7348,5632900.771,2949384.8768,12.0,5.6452,18.557,7.6669,7.7336,8.7406,4.8448
2024/02/14 05:41:12.01,458507.2808,5632903.0319,2949385.5113,12.0,5.6454,18.5558,7.6665,7.7335,8.7403,4.8449
2024/02/14 05:41:13.01,458507.2007,5632909.1053,2949386.9186,12.0,5.6456,18.5547,7.6661,7.7333,8.74,4.845
2024/02/14 05:41:14.01,458506.0728,5632916.6719,2949388.6308,12.0,5.6457,18.5535,7.6656,7.7332,8.7396,4.8451
2024/02/14 05:41:15.01,458505.3407,5632931.0272,2949392.4598,12.0,5.6459,18.5523,7.6652,7.7331,8.7393,4.8452
2024/02/14 05:41:16.01,458508.3599,5632890.9564,2949383.18,11.0,5.9338,33.4925,10.1245,2.9833,16.1502,3.3768
2024/02/14 05:41:17.01,458508.588,5632890.8073,2949383.2851,11.0,5.9339,33.4899,10.1248,2.9852,16.1504,3.377
2024/02/14 05:41:18.01,458508.8436,5632890.7743,2949383.4118,11.0,5.9339,33.4872,10.1251,2.987,16.1505,3.3772
2024/02/14 05:41:19.01,458506.6579,5632927.3196,2949392.2708,12.0,5.6466,18.5476,7.6635,7.7326,8.738,4.8456
2024/02/14 05:41:20.01,458507.2812,5632922.6873,2949391.2405,12.0,5.6468,18.5465,7.663,7.7325,8.7377,4.8457
2024/02/14 05:41:21.01,458506.8566,5632929.9987,2949393.1625,12.0,5.647,18.5453,7.6626,7.7323,8.7373,4.8458
2024/02/14 05:41:22.01,458507.0568,5632927.8242,2949392.6269,12.0,5.6471,18.5441,7.6622,7.7322,8.737,4.8459
2024/02/14 05:41:23.01,458507.9351,5632915.8163,2949389.768,12.0,5.6473,18.543,7.6617,7.7321,8.7367,4.846
2024/02/14 05:41:24.01,458508.2654,5632911.0999,2949388.4423,12.0,5.6475,18.5418,7.6613,7.732,8.7363,4.8461
2024/02/14 05:41:25.01,458508.6647,5632906.4671,2949387.16,12.0,5.6477,18.5406,7.6609,7.7318,8.736,4.8462
2024/02/14 05:41:26.01,458508.6834,5632905.0846,2949386.8093,12.0,5.6478,18.5395,7.6604,7.7317,8.7357,4.8463
2024/02/14 05:41:27.01,458509.5242,5632891.1145,2949383.4891,11.0,5.9346,33.4632,10.1275,3.0039,16.1515,3.3791
2024/02/14 05:41:28.01,458509.4844,5632890.7077,2949383.3523,11.0,5.9347,33.4605,10.1278,3.0057,16.1516,3.3793
2024/02/14 05:41:29.01,458509.4308,5632890.0188,2949383.3129,11.0,5.9347,33.4578,10.128,3.0076,16.1517,3.3795
2024/02/14 05:41:30.01,458509.4684,5632890.0656,2949383.1645,11.0,5.9348,33.4552,10.1283,3.0094,16.1519,3.3797
2024/02/14 05:41:31.01,458509.505,5632890.1233,2949383.2026,11.0,5.9349,33.4525,10.1286,3.0112,16.152,3.3799
2024/02/14 05:41:32.01,458509.5295,5632889.4982,2949383.0614,11.0,5.9349,33.4498,10.1289,3.0131,16.1521,3.3801
2024/02/14 05:41:33.01,458508.5235,5632904.9013,2949386.6919,12.0,5.6491,18.5312,7.6574,7.7308,8.7333,4.847
2024/02/14 05:41:34.01,458508.4687,5632906.4341,2949387.0938,12.0,5.6493,18.53,7.6569,7.7307,8.733,4.8471
2024/02/14 05:41:35.01,458508.1651,5632912.4189,2949388.464,12.0,5.6494,18.5288,7.6565,7.7305,8.7326,4.8472
2024/02/14 05:41:36.01,458508.5014,5632906.1891,2949387.0011,12.0,5.6496,18.5276,7.6561,7.7304,8.7323,4.8473
2024/02/14 05:41:37.01,458508.6399,5632905.9073,2949386.9451,12.0,5.6498,18.5265,7.6556,7.7303,8.732,4.8474
2024/02/14 05:41:38.01,458508.4343,5632906.8306,2949387.0882,12.0,5.65,18.5253,7.6552,7.7301,8.7316,4.8475
2024/02/14 05:41:39.01,458508.664,5632902.4666,2949386.1222,12.0,5.6501,18.5241,7.6548,7.73,8.7313,4.8476
2024/02/14 05:41:40.01,458508.5741,5632902.7479,2949386.2908,12.0,5.6503,18.5229,7.6543,7.7299,8.731,4.8477
2024/02/14 05:41:41.01,458508.6484,5632903.0901,2949386.472,12.0,5.6505,18.5217,7.6539,7.7297,8.7306,4.8478
2024/02/14 05:41:42.01,458508.9159,5632901.1543,2949385.9823,12.0,5.6507,18.5205,7.6534,7.7296,8.7303,4.8479
2024/02/14 05:41:43.01,458508.8251,5632901.1997,2949385.9652,12.0,5.6508,18.5193,7.653,7.7295,8.73,4.848
2024/02/14 05:41:44.01,458508.8943,5632900.2128,2949385.6353,12.0,5.651,18.5181,7.6526,7.7293,8.7296,4.8481
2024/02/14 05:41:45.01,458508.9427,5632900.3206,2949385.5806,12.0,5.6512,18.5169,7.6521,7.7292,8.7293,4.8482
2024/02/14 05:41:46.01,458508.8444,5632899.4635,2949385.4975,12.0,5.6514,18.5157,7.6517,7.7291,8.7289,4.8483
2024/02/14 05:41:47.01,458508.8617,5632899.774,2949385.5053,12.0,5.6515,18.5145,7.6513,7.7289,8.7286,4.8484
2024/02/14 05:41:48.01,458508.9638,5632899.7829,2949385.452,12.0,5.6517,18.5133,7.6508,7.7288,8.7283,4.8485
2024/02/14 05:41:49.01,458509.0474,5632899.6278,2949385.5246,12.0,5.6519,18.5121,7.6504,7.7287,8.7279,4.8486
2024/02/14 05:41:50.01,458509.3733,5632891.7262,2949383.8287,11.0,5.9362,33.4014,10.1337,3.0455,16.154,3.3837
2024/02/14 05:41:51.01,458507.1953,5632920.534,2949391.0322,12.0,5.6522,18.5097,7.6495,7.7284,8.7272,4.8488
2024/02/14 05:41:52.01,458509.0166,5632891.9163,2949384.3627,11.0,5.9364,33.396,10.1342,3.049,16.1542,3.3841
2024/02/14 05:41:53.01,458507.7942,5632906.8264,2949387.9957,12.0,5.6526,18.5073,7.6486,7.7281,8.7266,4.849
2024/02/14 05:41:54.01,458508.8535,5632892.444,2949384.5335,11.0,5.9365,33.3906,10.1348,3.0525,16.1543,3.3845
