GPST,x_y,y_y,z_y
2024/02/14 04:21:31.00,461329.7343,5634437.2914,2945930.4934
2024/02/14 04:21:32.00,461329.7348,5634437.29,2945930.4917
2024/02/14 04:21:33.00,461329.7352,5634437.2912,2945930.4926
2024/02/14 04:21:34.00,461329.7352,5634437.2921,2945930.4937
2024/02/14 04:21:35.00,461329.7339,5634437.2949,2945930.4916
2024/02/14 04:21:36.00,461329.7851,5634437.1035,2945930.5076
2024/02/14 04:21:37.00,461329.7338,5634437.2931,2945930.4904
2024/02/14 04:21:38.00,461329.786,5634437.1057,2945930.5071
2024/02/14 04:21:39.00,461329.7344,5634437.2933,2945930.4932
2024/02/14 04:21:40.00,461329.7334,5634437.2907,2945930.4928
2024/02/14 04:21:41.00,461329.7336,5634437.2923,2945930.4903
2024/02/14 04:21:42.00,461329.7351,5634437.2964,2945930.4941
2024/02/14 04:21:43.00,461329.7344,5634437.2933,2945930.4941
2024/02/14 04:21:44.00,461329.7865,5634437.1061,2945930.5067
2024/02/14 04:21:45.00,461329.7728,5634437.0567,2945930.4422
2024/02/14 04:21:46.00,461329.7706,5634437.0564,2945930.4391
2024/02/14 04:21:47.00,461329.7714,5634437.0562,2945930.4395
2024/02/14 04:21:48.00,461329.7712,5634437.0609,2945930.4419
2024/02/14 04:21:49.00,461329.7721,5634437.0472,2945930.4369
2024/02/14 04:21:50.00,461329.769,5634437.0531,2945930.4359
2024/02/14 04:21:51.00,461329.7356,5634437.296,2945930.492
2024/02/14 04:21:52.00,461329.7351,5634437.2991,2945930.4946
2024/02/14 04:21:53.00,461329.7345,5634437.2996,2945930.4932
2024/02/14 04:21:54.00,461329.7344,5634437.2956,2945930.4914
2024/02/14 04:21:55.00,461328.6044,5634434.7682,2945927.5887
2024/02/14 04:21:56.00,461328.6027,5634434.7654,2945927.5867
2024/02/14 04:21:57.00,461328.6027,5634434.7676,2945927.588
2024/02/14 04:21:58.00,461328.6042,5634434.7695,2945927.5877
2024/02/14 04:21:59.00,461328.6029,5634434.7663,2945927.586
2024/02/14 04:22:00.00,461328.6033,5634434.77,2945927.5873
2024/02/14 04:22:01.00,461328.6032,5634434.7675,2945927.5869
2024/02/14 04:22:02.00,461328.6032,5634434.767,2945927.5868
2024/02/14 04:22:03.00,461328.6036,5634434.7731,2945927.5885
2024/02/14 04:22:04.00,461328.6027,5634434.7727,2945927.5892
2024/02/14 04:22:05.00,461328.6036,5634434.7719,2945927.5885
2024/02/14 04:22:06.00,461328.6031,5634434.7706,2945927.5856
2024/02/14 04:22:07.00,461328.6028,5634434.7714,2945927.5869
2024/02/14 04:22:08.00,461328.6034,5634434.7696,2945927.5861
2024/02/14 04:22:09.00,461328.6024,5634434.7701,2945927.5861
2024/02/14 04:22:10.00,461328.6028,5634434.7735,2945927.5876
2024/02/14 04:22:11.00,461328.6024,5634434.7679,2945927.5851
2024/02/14 04:22:12.00,461328.6022,5634434.7706,2945927.5862
2024/02/14 04:22:13.00,461328.6021,5634434.7741,2945927.5873
2024/02/14 04:22:14.00,461328.6011,5634434.7697,2945927.5865
2024/02/14 04:22:15.00,461328.6026,5634434.7727,2945927.5868
2024/02/14 04:22:16.00,461328.602,5634434.773,2945927.587
2024/02/14 04:22:17.00,461328.6021,5634434.7718,2945927.5873
2024/02/14 04:22:18.00,461328.6027,5634434.7767,2945927.5893
