Column_0,Column_1,Column_2,Column_3,Column_5,Column_6,Column_7,Column_8
2024/02/14 05:21:49.00,27.708029707,85.343382691,1304.6655,18.0,3.1552,2.8682,10.3202
2024/02/14 05:21:50.00,27.708068748,85.34338924,1305.2424,18.0,3.1551,2.8683,10.3216
2024/02/14 05:21:51.00,27.708089716,85.343400309,1307.4239,17.0,3.415,3.2133,11.0358
2024/02/14 05:21:52.00,27.708109634,85.343398622,1306.4658,17.0,3.4149,3.2134,11.0367
2024/02/14 05:21:53.00,27.708126053,85.343404126,1306.8771,18.0,3.1549,2.8685,10.3255
2024/02/14 05:21:54.00,27.708146131,85.343426058,1310.0505,17.0,3.156,3.5698,11.1854
2024/02/14 05:21:55.00,27.70817287,85.343431295,1309.3052,17.0,3.1559,3.5698,11.1867
2024/02/14 05:21:56.00,27.708196992,85.343449444,1311.2123,16.0,3.5115,4.8477,13.6501
2024/02/14 05:21:57.00,27.708225541,85.343461956,1311.2199,16.0,3.5114,4.8476,13.6501
2024/02/14 05:21:58.00,27.708253931,85.343472342,1311.4993,16.0,3.5114,4.8474,13.6502
2024/02/14 05:21:59.00,27.708283755,85.343484507,1311.5369,16.0,3.5114,4.8472,13.6503
2024/02/14 05:22:00.00,27.70830676,85.343519163,1316.0905,17.0,3.1554,3.5702,11.193
2024/02/14 05:22:01.00,27.708342092,85.343521464,1313.2814,17.0,3.1553,3.5703,11.1943
2024/02/14 05:22:02.00,27.70837404,85.343533525,1313.0716,17.0,3.1552,3.5704,11.1956
2024/02/14 05:22:03.00,27.708403896,85.343540391,1313.8066,17.0,3.1551,3.5705,11.1968
2024/02/14 05:22:04.00,27.708437048,85.343526242,1308.3847,17.0,3.155,3.5705,11.1981
2024/02/14 05:22:05.00,27.708451676,85.343542916,1307.0303,17.0,3.1549,3.5706,11.1994
2024/02/14 05:22:06.00,27.708466749,85.343552753,1307.2868,17.0,3.1548,3.5707,11.2006
2024/02/14 05:22:07.00,27.708474402,85.34355326,1306.4027,16.0,3.289,3.5738,11.8978
2024/02/14 05:22:08.00,27.70849004,85.343562794,1306.0569,16.0,3.1991,3.5904,11.4844
2024/02/14 05:22:09.00,27.708507999,85.343572253,1307.5293,16.0,3.199,3.5905,11.4854
2024/02/14 05:22:10.00,27.708524417,85.343579499,1308.745,17.0,3.1545,3.571,11.2056
2024/02/14 05:22:11.00,27.708533589,85.343584838,1307.8443,17.0,3.1544,3.5711,11.2069
2024/02/14 05:22:12.00,27.708540633,85.343580276,1305.2908,18.0,3.1533,2.8698,10.3504
2024/02/14 05:22:13.00,27.708543624,85.343580988,1307.2373,18.0,3.1532,2.8699,10.3517
2024/02/14 05:22:14.00,27.70855198,85.343586777,1307.6933,18.0,3.1531,2.8699,10.353
2024/02/14 05:22:15.00,27.708556549,85.343587381,1308.1246,18.0,3.153,2.87,10.3543
2024/02/14 05:22:16.00,27.708568609,85.343593134,1308.3703,18.0,3.1529,2.8701,10.3556
2024/02/14 05:22:17.00,27.708577686,85.34360412,1303.8883,17.0,3.2796,2.8776,10.851
2024/02/14 05:22:18.00,27.70859839,85.343612927,1302.3352,17.0,3.2794,2.8777,10.8519
2024/02/14 05:22:19.00,27.708615214,85.343621132,1300.8636,17.0,3.2793,2.8778,10.8529
2024/02/14 05:22:20.00,27.70862939,85.34362431,1302.0379,16.0,3.5775,2.9129,11.501
2024/02/14 05:22:21.00,27.708643251,85.343629297,1302.6092,17.0,3.2791,2.8779,10.8549
2024/02/14 05:22:22.00,27.70865929,85.34363618,1302.8551,17.0,3.279,2.878,10.8559
2024/02/14 05:22:23.00,27.70868536,85.343639944,1305.9367,18.0,3.1523,2.8706,10.3647
2024/02/14 05:22:24.00,27.708697603,85.343644518,1308.2691,18.0,3.1522,2.8706,10.366
2024/02/14 05:22:25.00,27.708700287,85.343648606,1306.3963,15.0,3.3437,3.0946,11.0052
2024/02/14 05:22:26.00,27.708716051,85.343657043,1305.7375,17.0,3.2786,2.8783,10.8597
2024/02/14 05:22:27.00,27.708733508,85.343660168,1304.4728,15.0,3.3436,3.0948,11.0069
2024/02/14 05:22:28.00,27.708743129,85.343672286,1303.625,17.0,3.2784,2.8785,10.8617
2024/02/14 05:22:29.00,27.708751834,85.343677839,1303.1522,17.0,3.2782,2.8786,10.8626
2024/02/14 05:22:30.00,27.708767147,85.3436805,1302.1588,16.0,3.3392,2.9559,10.8794
2024/02/14 05:22:31.00,27.708780762,85.343689039,1301.8986,16.0,3.3391,2.956,10.8804
2024/02/14 05:22:32.00,27.708792556,85.343696116,1302.2406,16.0,3.339,2.9561,10.8814
2024/02/14 05:22:33.00,27.708797812,85.343713773,1299.4702,15.0,3.4896,3.0574,11.3844
2024/02/14 05:22:34.00,27.708828665,85.343705059,1307.1199,17.0,3.188,2.9393,10.4372
2024/02/14 05:22:35.00,27.708842984,85.343712964,1307.8378,17.0,3.1879,2.9394,10.4385
2024/02/14 05:22:36.00,27.708854083,85.343714398,1308.8408,17.0,3.1878,2.9395,10.4397
2024/02/14 05:22:37.00,27.708857632,85.343722912,1308.2493,18.0,3.1512,2.8715,10.3826
2024/02/14 05:22:38.00,27.708868417,85.343740433,1307.7649,18.0,3.1511,2.8716,10.3838
2024/02/14 05:22:39.00,27.7088822,85.343750361,1308.1001,18.0,3.151,2.8717,10.3851
2024/02/14 05:22:40.00,27.708893167,85.343752718,1307.9994,18.0,3.1509,2.8718,10.3864
2024/02/14 05:22:41.00,27.708897864,85.343763275,1305.7605,17.0,3.277,2.8796,10.8741
2024/02/14 05:22:42.00,27.708904585,85.343770725,1304.4665,17.0,3.2768,2.8796,10.875
2024/02/14 05:22:43.00,27.708911257,85.343768986,1303.6395,16.0,3.3381,2.9572,10.892
2024/02/14 05:22:44.00,27.708917822,85.343772766,1303.0303,16.0,3.338,2.9573,10.8929
2024/02/14 05:22:45.00,27.708923197,85.343780752,1301.0995,16.0,3.3379,2.9574,10.8939
2024/02/14 05:22:46.00,27.70892349,85.343798341,1303.0795,16.0,3.3378,2.9575,10.8948
2024/02/14 05:22:47.00,27.708940913,85.343806988,1309.6907,17.0,3.1871,2.9403,10.4538
2024/02/14 05:22:48.00,27.708945145,85.34381434,1307.808,17.0,3.2762,2.8801,10.8806
2024/02/14 05:22:49.00,27.708984366,85.343805062,1309.9613,17.0,3.1869,2.9405,10.4564
2024/02/14 05:22:50.00,27.708995609,85.343814254,1306.33,16.0,3.3374,2.9578,10.8986
2024/02/14 05:22:51.00,27.709028138,85.343828268,1308.8691,16.0,3.187,3.6522,11.3364
2024/02/14 05:22:52.00,27.7090373,85.343813248,1306.3895,17.0,3.1867,2.9407,10.4602
2024/02/14 05:22:53.00,27.709058605,85.343846259,1312.3999,16.0,3.1869,3.6523,11.3388
2024/02/14 05:22:54.00,27.709078557,85.34383168,1309.3628,17.0,3.1866,2.9409,10.4627
2024/02/14 05:22:55.00,27.709091125,85.343847814,1312.0314,18.0,3.1497,2.8728,10.4052
2024/02/14 05:22:56.00,27.709104572,85.343846848,1311.1858,18.0,3.1496,2.8729,10.4064
2024/02/14 05:22:57.00,27.709130755,85.343837964,1308.1887,17.0,3.4415,2.8833,10.4172
2024/02/14 05:22:58.00,27.709105796,85.343841443,1302.4072,16.0,3.3367,2.9586,10.9062
2024/02/14 05:22:59.00,27.709164338,85.343847882,1308.0826,16.0,3.5134,2.945,10.4728
2024/02/14 05:23:00.00,27.709169511,85.343855344,1309.0599,16.0,3.5133,2.9451,10.4741
2024/02/14 05:23:01.00,27.709167316,85.343865153,1310.8316,16.0,3.1863,3.653,11.3483
2024/02/14 05:23:02.00,27.709180562,85.343860201,1310.9972,16.0,3.1863,3.6531,11.3495
2024/02/14 05:23:03.00,27.709195692,85.343870187,1312.5472,16.0,3.4588,3.641,11.3512
2024/02/14 05:23:04.00,27.709193789,85.343856045,1309.7429,18.0,3.149,2.8734,10.4163
2024/02/14 05:23:05.00,27.709200527,85.34385742,1308.74,18.0,3.1489,2.8735,10.4176
2024/02/14 05:23:06.00,27.709224808,85.343866975,1309.4014,17.0,3.4408,2.884,10.4293
2024/02/14 05:23:07.00,27.709221977,85.343863664,1308.8293,18.0,3.1487,2.8736,10.42
2024/02/14 05:23:08.00,27.709229605,85.343864907,1308.6242,18.0,3.1486,2.8737,10.4213
2024/02/14 05:23:09.00,27.70923624,85.343868263,1309.2906,18.0,3.1485,2.8738,10.4225
2024/02/14 05:23:10.00,27.709236619,85.343870338,1309.5681,18.0,3.1485,2.8738,10.4237
2024/02/14 05:23:11.00,27.709233632,85.34386883,1309.4688,18.0,3.1484,2.8739,10.4249
2024/02/14 05:23:12.00,27.709232009,85.343868185,1309.4674,18.0,3.1483,2.874,10.4262
2024/02/14 05:23:13.00,27.709231591,85.343867875,1309.3483,18.0,3.1482,2.8741,10.4274
2024/02/14 05:23:14.00,27.709231445,85.343868069,1309.2496,18.0,3.1481,2.8741,10.4286
2024/02/14 05:23:15.00,27.70923173,85.343868537,1309.2396,18.0,3.1481,2.8742,10.4298
2024/02/14 05:23:16.00,27.709231419,85.343869276,1309.3631,18.0,3.148,2.8743,10.4311
2024/02/14 05:23:17.00,27.709231807,85.343869617,1309.4394,18.0,3.1479,2.8743,10.4323
2024/02/14 05:23:18.00,27.709231647,85.343869655,1309.3988,18.0,3.1478,2.8744,10.4335
2024/02/14 05:23:19.00,27.709232219,85.34386991,1309.3822,18.0,3.1477,2.8745,10.4347
2024/02/14 05:23:20.00,27.709232266,85.343870416,1309.4752,18.0,3.1477,2.8745,10.4359
2024/02/14 05:23:21.00,27.709232468,85.343870917,1309.4652,18.0,3.1476,2.8746,10.4371
2024/02/14 05:23:22.00,27.70923498,85.343870915,1309.655,18.0,3.1475,2.8747,10.4383
2024/02/14 05:23:23.00,27.709243086,85.343872713,1309.9205,17.0,3.4394,2.8854,10.4521
2024/02/14 05:23:24.00,27.709250409,85.343873933,1310.0264,18.0,3.1473,2.8748,10.4407
2024/02/14 05:23:25.00,27.709245932,85.343872996,1309.7358,18.0,3.1472,2.8749,10.442
2024/02/14 05:23:26.00,27.70923745,85.343870785,1309.4933,18.0,3.1472,2.875,10.4432
2024/02/14 05:23:27.00,27.709236753,85.343870329,1309.4469,18.0,3.1471,2.875,10.4444
2024/02/14 05:23:28.00,27.709247186,85.343871052,1310.0004,18.0,3.147,2.8751,10.4456
2024/02/14 05:23:29.00,27.709260959,85.343874963,1310.0391,17.0,3.439,2.8859,10.4601
2024/02/14 05:23:30.00,27.709262811,85.343874844,1310.0386,17.0,3.4389,2.886,10.4614
2024/02/14 05:23:31.00,27.70926318,85.343876444,1309.6451,17.0,3.4388,2.886,10.4627
2024/02/14 05:23:32.00,27.709263394,85.343883035,1308.5363,17.0,3.4387,2.8861,10.4641
2024/02/14 05:23:33.00,27.709263299,85.343888555,1307.6277,17.0,3.4387,2.8862,10.4654
2024/02/14 05:23:34.00,27.709263372,85.343879857,1308.7264,17.0,3.4386,2.8863,10.4667
2024/02/14 05:23:35.00,27.709263964,85.343877617,1309.1405,17.0,3.4385,2.8864,10.468
2024/02/14 05:23:36.00,27.709269397,85.343875015,1309.8089,17.0,3.4384,2.8864,10.4694
2024/02/14 05:23:37.00,27.709296829,85.343877391,1310.9982,17.0,3.1484,2.9667,10.5136
2024/02/14 05:23:38.00,27.70929374,85.343882453,1309.5796,18.0,3.1462,2.8758,10.4575
2024/02/14 05:23:39.00,27.709297204,85.343884549,1309.2819,18.0,3.1461,2.8759,10.4587
2024/02/14 05:23:40.00,27.709294314,85.343882452,1309.06,18.0,3.146,2.8759,10.4599
2024/02/14 05:23:41.00,27.709301312,85.343884915,1308.9775,18.0,3.146,2.876,10.4611
2024/02/14 05:23:42.00,27.709311136,85.343887874,1308.9667,18.0,3.1459,2.8761,10.4622
2024/02/14 05:23:43.00,27.709321762,85.343890026,1309.1152,18.0,3.1458,2.8762,10.4634
2024/02/14 05:23:44.00,27.709329435,85.343899339,1311.6194,19.0,3.1442,2.4754,8.8792
2024/02/14 05:23:45.00,27.709336284,85.343900915,1311.4275,19.0,3.1441,2.4754,8.8802
2024/02/14 05:23:46.00,27.709339059,85.343902101,1311.5957,19.0,3.144,2.4755,8.8812
2024/02/14 05:23:47.00,27.709339069,85.343902207,1311.6943,19.0,3.144,2.4755,8.8822
2024/02/14 05:23:48.00,27.709338504,85.343902731,1311.8604,19.0,3.1439,2.4755,8.8832
2024/02/14 05:23:49.00,27.709339675,85.343903455,1311.8255,19.0,3.1438,2.4755,8.8842
2024/02/14 05:23:50.00,27.709344789,85.343908174,1310.9861,18.0,3.1839,2.5645,9.0251
2024/02/14 05:23:51.00,27.709353336,85.343910666,1311.0816,18.0,3.1838,2.5645,9.026
2024/02/14 05:23:52.00,27.709359993,85.343912471,1311.153,18.0,3.1837,2.5646,9.0269
2024/02/14 05:23:53.00,27.709366347,85.343913864,1311.1603,18.0,3.1837,2.5646,9.0278
2024/02/14 05:23:54.00,27.709375024,85.343909505,1311.0197,18.0,3.1819,2.5353,8.9252
2024/02/14 05:23:55.00,27.709370202,85.343917259,1311.7454,19.0,3.1434,2.4755,8.8901
2024/02/14 05:23:56.00,27.709371029,85.343917014,1311.5366,19.0,3.1433,2.4755,8.8911
2024/02/14 05:23:57.00,27.70937141,85.343916513,1311.9075,19.0,3.1432,2.4755,8.8921
2024/02/14 05:23:58.00,27.709372672,85.343915422,1311.9361,19.0,3.1432,2.4755,8.8931
2024/02/14 05:23:59.00,27.709373196,85.343914471,1311.8559,19.0,3.1431,2.4756,8.8941
2024/02/14 05:24:00.00,27.709372509,85.343915227,1311.8444,19.0,3.143,2.4756,8.8951
2024/02/14 05:24:01.00,27.70937353,85.343914613,1311.7217,19.0,3.143,2.4756,8.896
2024/02/14 05:24:02.00,27.709378732,85.343916066,1311.6134,19.0,3.1429,2.4756,8.897
2024/02/14 05:24:03.00,27.709386975,85.343918185,1311.6575,19.0,3.1428,2.4756,8.898
2024/02/14 05:24:04.00,27.709393746,85.343920115,1311.6772,19.0,3.1427,2.4756,8.899
2024/02/14 05:24:05.00,27.709400919,85.343921408,1311.5909,19.0,3.1427,2.4756,8.9
2024/02/14 05:24:06.00,27.70940665,85.343923038,1311.5865,19.0,3.1426,2.4756,8.901
2024/02/14 05:24:07.00,27.7094101,85.343923412,1311.7105,19.0,3.1425,2.4756,8.9019
2024/02/14 05:24:08.00,27.709411746,85.34392396,1311.8277,19.0,3.1425,2.4756,8.9029
2024/02/14 05:24:09.00,27.709412558,85.343923982,1311.9107,19.0,3.1424,2.4756,8.9039
2024/02/14 05:24:10.00,27.709414656,85.343924647,1311.9493,19.0,3.1423,2.4756,8.9049
2024/02/14 05:24:11.00,27.709427229,85.343921552,1313.5609,19.0,3.1422,2.4757,8.9059
2024/02/14 05:24:12.00,27.709421299,85.34393244,1309.8127,18.0,3.2569,2.5263,9.1306
2024/02/14 05:24:13.00,27.709440298,85.343927423,1312.386,19.0,3.1421,2.4757,8.9078
2024/02/14 05:24:14.00,27.70944592,85.343932372,1311.4091,19.0,3.142,2.4757,8.9088
2024/02/14 05:24:15.00,27.70945949,85.343934855,1311.6126,19.0,3.142,2.4757,8.9098
2024/02/14 05:24:16.00,27.709474602,85.343937992,1311.8879,19.0,3.1419,2.4757,8.9108
2024/02/14 05:24:17.00,27.709479232,85.343946735,1309.7679,18.0,3.2566,2.5264,9.1348
2024/02/14 05:24:18.00,27.709492667,85.343944393,1311.3436,19.0,3.1417,2.4757,8.9127
2024/02/14 05:24:19.00,27.709494604,85.343945991,1311.0926,19.0,3.1417,2.4757,8.9137
2024/02/14 05:24:20.00,27.709491468,85.343947509,1310.32,19.0,3.1416,2.4757,8.9147
2024/02/14 05:24:21.00,27.70949206,85.343946859,1310.3623,19.0,3.1415,2.4757,8.9156
2024/02/14 05:24:22.00,27.709490559,85.343947389,1310.0565,19.0,3.1415,2.4757,8.9166
2024/02/14 05:24:23.00,27.709491853,85.34394636,1310.1964,19.0,3.1414,2.4758,8.9176
2024/02/14 05:24:24.00,27.709492486,85.343946271,1310.3091,19.0,3.1413,2.4758,8.9185
2024/02/14 05:24:25.00,27.709492564,85.343945727,1310.3537,19.0,3.1412,2.4758,8.9195
2024/02/14 05:24:26.00,27.709492094,85.343945063,1310.4519,19.0,3.1412,2.4758,8.9205
2024/02/14 05:24:27.00,27.709492398,85.343944402,1310.3829,19.0,3.1411,2.4758,8.9214
2024/02/14 05:24:28.00,27.709492663,85.343943985,1310.4132,19.0,3.141,2.4758,8.9224
2024/02/14 05:24:29.00,27.709493338,85.343943389,1310.5095,19.0,3.141,2.4758,8.9234
2024/02/14 05:24:30.00,27.709493914,85.343943089,1310.4375,19.0,3.1409,2.4758,8.9243
2024/02/14 05:24:31.00,27.709494231,85.343942954,1310.4898,19.0,3.1408,2.4758,8.9253
2024/02/14 05:24:32.00,27.709496276,85.343943114,1310.7037,19.0,3.1407,2.4758,8.9263
2024/02/14 05:24:33.00,27.709498633,85.343943942,1310.8205,19.0,3.1407,2.4758,8.9272
2024/02/14 05:24:34.00,27.709499741,85.343944445,1311.0644,19.0,3.1406,2.4759,8.9282
2024/02/14 05:24:35.00,27.709499835,85.343944551,1311.1399,19.0,3.1405,2.4759,8.9292
2024/02/14 05:24:36.00,27.709500262,85.343944635,1311.03,19.0,3.1405,2.4759,8.9301
2024/02/14 05:24:37.00,27.709500136,85.343944701,1311.1146,19.0,3.1404,2.4759,8.9311
2024/02/14 05:24:38.00,27.709500539,85.343944588,1311.1691,19.0,3.1403,2.4759,8.932
2024/02/14 05:24:39.00,27.7095004,85.343944574,1311.3193,19.0,3.1402,2.4759,8.933
2024/02/14 05:24:40.00,27.709500396,85.343944584,1311.326,19.0,3.1402,2.4759,8.934
2024/02/14 05:24:41.00,27.709500172,85.34394452,1311.4132,19.0,3.1401,2.4759,8.9349
2024/02/14 05:24:42.00,27.709500626,85.343944599,1311.3509,19.0,3.14,2.4759,8.9359
2024/02/14 05:24:43.00,27.709500668,85.343944563,1311.265,19.0,3.14,2.4759,8.9368
2024/02/14 05:24:44.00,27.709501607,85.343945029,1311.499,19.0,3.1399,2.476,8.9378
2024/02/14 05:24:45.00,27.709505229,85.343946055,1311.5284,19.0,3.1398,2.476,8.9387
2024/02/14 05:24:46.00,27.709510577,85.343947569,1311.5284,19.0,3.1398,2.476,8.9397
2024/02/14 05:24:47.00,27.7095151,85.343949049,1311.5006,19.0,3.1397,2.476,8.9406
2024/02/14 05:24:48.00,27.709518581,85.34395001,1311.5861,19.0,3.1396,2.476,8.9416
2024/02/14 05:24:49.00,27.709521298,85.343951348,1311.5093,19.0,3.1395,2.476,8.9425
2024/02/14 05:24:50.00,27.709522988,85.343952356,1311.4386,19.0,3.1395,2.476,8.9435
2024/02/14 05:24:51.00,27.709524059,85.343952876,1311.4009,19.0,3.1394,2.476,8.9445
2024/02/14 05:24:52.00,27.709526527,85.343953429,1311.3556,19.0,3.1393,2.476,8.9454
2024/02/14 05:24:53.00,27.709530551,85.343953911,1311.4197,19.0,3.1393,2.476,8.9463
2024/02/14 05:24:54.00,27.709534523,85.34395532,1311.5336,19.0,3.1392,2.476,8.9473
2024/02/14 05:24:55.00,27.709538304,85.343956294,1311.5327,19.0,3.1391,2.4761,8.9482
2024/02/14 05:24:56.00,27.709541223,85.343956861,1311.5705,19.0,3.1391,2.4761,8.9492
2024/02/14 05:24:57.00,27.709544133,85.343957305,1311.6669,19.0,3.139,2.4761,8.9501
2024/02/14 05:24:58.00,27.709546207,85.343957937,1311.5691,19.0,3.1389,2.4761,8.9511
2024/02/14 05:24:59.00,27.709548688,85.343958742,1311.5129,19.0,3.1388,2.4761,8.952
2024/02/14 05:25:00.00,27.709551358,85.343959222,1311.3642,19.0,3.1388,2.4761,8.953
2024/02/14 05:25:01.00,27.709554145,85.343960158,1311.3984,19.0,3.1387,2.4761,8.9539
2024/02/14 05:25:02.00,27.709557687,85.343961328,1311.3086,19.0,3.1386,2.4761,8.9549
2024/02/14 05:25:03.00,27.709561627,85.343962239,1311.4266,19.0,3.1386,2.4761,8.9558
2024/02/14 05:25:04.00,27.709563721,85.343962688,1311.4445,19.0,3.1385,2.4761,8.9567
2024/02/14 05:25:05.00,27.709563739,85.343962358,1311.4629,19.0,3.1384,2.4762,8.9577
2024/02/14 05:25:06.00,27.709563707,85.343962381,1311.4189,19.0,3.1384,2.4762,8.9586
2024/02/14 05:25:07.00,27.709564228,85.343962658,1311.4622,19.0,3.1383,2.4762,8.9595
2024/02/14 05:25:08.00,27.709565543,85.343962939,1311.5823,19.0,3.1382,2.4762,8.9605
2024/02/14 05:25:09.00,27.709567505,85.343963494,1311.55,19.0,3.1382,2.4762,8.9614
2024/02/14 05:25:10.00,27.709568521,85.343963449,1311.5708,19.0,3.1381,2.4762,8.9624
2024/02/14 05:25:11.00,27.709568696,85.343963242,1311.7725,19.0,3.138,2.4762,8.9633
2024/02/14 05:25:12.00,27.709569022,85.343963141,1311.8975,19.0,3.1379,2.4762,8.9642
2024/02/14 05:25:13.00,27.709569384,85.343963487,1312.0387,19.0,3.1379,2.4762,8.9652
2024/02/14 05:25:14.00,27.709569392,85.343963303,1311.9672,19.0,3.1378,2.4763,8.9661
2024/02/14 05:25:15.00,27.709569783,85.34396328,1311.903,19.0,3.1377,2.4763,8.967
2024/02/14 05:25:16.00,27.709571392,85.343963214,1311.9134,19.0,3.1377,2.4763,8.968
2024/02/14 05:25:17.00,27.709574212,85.343963712,1311.8718,19.0,3.1376,2.4763,8.9689
2024/02/14 05:25:18.00,27.709575263,85.343963459,1312.0502,19.0,3.1375,2.4763,8.9698
2024/02/14 05:25:19.00,27.709575251,85.343963737,1311.988,19.0,3.1375,2.4763,8.9707
2024/02/14 05:25:20.00,27.709575275,85.343963842,1311.9018,19.0,3.1374,2.4763,8.9717
2024/02/14 05:25:21.00,27.709575551,85.343964052,1312.1221,19.0,3.1373,2.4763,8.9726
2024/02/14 05:25:22.00,27.709575746,85.343964266,1312.0646,19.0,3.1373,2.4763,8.9735
2024/02/14 05:25:23.00,27.709576347,85.343964346,1312.1865,19.0,3.1372,2.4764,8.9745
2024/02/14 05:25:24.00,27.70957635,85.343964137,1312.2017,19.0,3.1371,2.4764,8.9754
2024/02/14 05:25:25.00,27.709576681,85.34396399,1312.3481,19.0,3.1371,2.4764,8.9763
2024/02/14 05:25:26.00,27.709576717,85.343963712,1312.4192,19.0,3.137,2.4764,8.9772
2024/02/14 05:25:27.00,27.709576907,85.343963835,1312.4702,19.0,3.1369,2.4764,8.9781
2024/02/14 05:25:28.00,27.709576909,85.343963595,1312.4853,19.0,3.1368,2.4764,8.9791
2024/02/14 05:25:29.00,27.709576391,85.343963182,1312.5752,19.0,3.1368,2.4764,8.98
2024/02/14 05:25:30.00,27.709576429,85.343962948,1312.4419,19.0,3.1367,2.4764,8.9809
2024/02/14 05:25:31.00,27.709576586,85.343963169,1312.3929,19.0,3.1366,2.4764,8.9818
2024/02/14 05:25:32.00,27.709576405,85.343963475,1312.4175,19.0,3.1366,2.4765,8.9827
2024/02/14 05:25:33.00,27.709576567,85.343963664,1312.5496,19.0,3.1365,2.4765,8.9837
2024/02/14 05:25:34.00,27.709576467,85.343963775,1312.4787,19.0,3.1364,2.4765,8.9846
2024/02/14 05:25:35.00,27.70957612,85.34396435,1312.5255,19.0,3.1364,2.4765,8.9855
2024/02/14 05:25:36.00,27.709575965,85.343964226,1312.5035,19.0,3.1363,2.4765,8.9864
2024/02/14 05:25:37.00,27.709576147,85.343964025,1312.5205,19.0,3.1362,2.4765,8.9873
2024/02/14 05:25:38.00,27.709576266,85.343964295,1312.5856,19.0,3.1362,2.4765,8.9882
2024/02/14 05:25:39.00,27.709577116,85.343964462,1312.5047,19.0,3.1361,2.4765,8.9891
2024/02/14 05:25:40.00,27.709580028,85.343965294,1312.4026,19.0,3.136,2.4765,8.9901
2024/02/14 05:25:41.00,27.709587046,85.343966537,1312.2893,19.0,3.136,2.4766,8.991
2024/02/14 05:25:42.00,27.709594771,85.343968413,1312.2573,19.0,3.1359,2.4766,8.9919
2024/02/14 05:25:43.00,27.70960155,85.343969974,1312.3897,19.0,3.1358,2.4766,8.9928
2024/02/14 05:25:44.00,27.709608276,85.343971867,1312.52,19.0,3.1358,2.4766,8.9937
2024/02/14 05:25:45.00,27.709615272,85.343973833,1312.4453,19.0,3.1357,2.4766,8.9946
2024/02/14 05:25:46.00,27.709621686,85.343975163,1312.2895,19.0,3.1356,2.4766,8.9955
2024/02/14 05:25:47.00,27.709627504,85.343968875,1309.3053,18.0,3.1364,2.8848,10.5984
2024/02/14 05:25:48.00,27.709633479,85.34397004,1309.1999,18.0,3.1363,2.8849,10.5994
2024/02/14 05:25:49.00,27.709638097,85.343971134,1309.3435,18.0,3.1362,2.8849,10.6004
2024/02/14 05:25:50.00,27.709641301,85.3439716,1309.2926,18.0,3.1362,2.885,10.6014
2024/02/14 05:25:51.00,27.709642318,85.343972013,1309.3543,18.0,3.1361,2.8851,10.6023
2024/02/14 05:25:52.00,27.709642455,85.343971751,1309.3827,18.0,3.136,2.8851,10.6033
2024/02/14 05:25:53.00,27.709642578,85.343971606,1309.3688,18.0,3.1359,2.8852,10.6043
2024/02/14 05:25:54.00,27.709642337,85.343971548,1309.2813,18.0,3.1359,2.8853,10.6053
2024/02/14 05:25:55.00,27.70964401,85.343971807,1309.1404,18.0,3.1358,2.8853,10.6063
2024/02/14 05:25:56.00,27.709645792,85.343972184,1309.053,18.0,3.1357,2.8854,10.6072
2024/02/14 05:25:57.00,27.709647016,85.343972658,1309.0853,18.0,3.1356,2.8855,10.6082
2024/02/14 05:25:58.00,27.709647224,85.343972827,1308.9576,18.0,3.1356,2.8856,10.6092
2024/02/14 05:25:59.00,27.709647137,85.343972833,1308.9128,18.0,3.1355,2.8856,10.6102
2024/02/14 05:26:00.00,27.709646916,85.343972863,1308.8965,18.0,3.1354,2.8857,10.6111
2024/02/14 05:26:01.00,27.709646284,85.343972732,1308.9216,18.0,3.1354,2.8858,10.6121
2024/02/14 05:26:02.00,27.709646019,85.343972508,1308.8197,18.0,3.1353,2.8858,10.6131
2024/02/14 05:26:03.00,27.709646477,85.343972436,1308.686,18.0,3.1352,2.8859,10.614
2024/02/14 05:26:04.00,27.70964795,85.343973309,1308.6269,18.0,3.1351,2.886,10.615
2024/02/14 05:26:05.00,27.709652989,85.343973981,1308.457,18.0,3.1351,2.886,10.616
2024/02/14 05:26:06.00,27.709660401,85.343976094,1308.3152,18.0,3.135,2.8861,10.6169
2024/02/14 05:26:07.00,27.709668116,85.343978162,1308.4304,18.0,3.1349,2.8862,10.6179
2024/02/14 05:26:08.00,27.709677098,85.343980835,1308.5403,18.0,3.1349,2.8862,10.6188
2024/02/14 05:26:09.00,27.709686405,85.343983415,1308.6494,18.0,3.1348,2.8863,10.6198
2024/02/14 05:26:10.00,27.709694788,85.34398666,1308.5673,18.0,3.1347,2.8864,10.6208
2024/02/14 05:26:11.00,27.709704055,85.343989416,1308.6749,18.0,3.1346,2.8865,10.6217
2024/02/14 05:26:12.00,27.709710942,85.343993286,1309.144,18.0,3.1346,2.8865,10.6227
2024/02/14 05:26:13.00,27.709718604,85.343991913,1308.4559,18.0,3.1345,2.8866,10.6236
2024/02/14 05:26:14.00,27.709720875,85.343996086,1309.1292,18.0,3.1344,2.8867,10.6246
2024/02/14 05:26:15.00,27.709725488,85.343997378,1309.0688,18.0,3.1344,2.8867,10.6255
2024/02/14 05:26:16.00,27.709732313,85.343995145,1308.0579,18.0,3.1343,2.8868,10.6265
2024/02/14 05:26:17.00,27.709735855,85.344000042,1308.8089,18.0,3.1342,2.8869,10.6274
2024/02/14 05:26:18.00,27.709745299,85.344000451,1308.4532,18.0,3.1341,2.8869,10.6283
