GPST,x_y,y_y,z_y
2024/02/14 05:43:01.00,458485.0062,5632755.7724,2949584.8479
2024/02/14 05:43:02.01,458490.9005,5632767.7002,2949595.1724
2024/02/14 05:43:03.01,458493.1973,5632763.6579,2949601.7111
2024/02/14 05:43:04.01,458495.4036,5632759.5576,2949608.3154
2024/02/14 05:43:05.01,458497.6017,5632755.4293,2949614.9513
2024/02/14 05:43:06.01,458499.8632,5632741.3513,2949619.4721
2024/02/14 05:43:07.01,458501.9009,5632747.1716,2949628.1622
2024/02/14 05:43:08.01,458503.6626,5632743.5258,2949634.073
2024/02/14 05:43:09.01,458505.402,5632740.3324,2949639.2021
2024/02/14 05:43:10.01,458506.8922,5632737.5656,2949643.6786
2024/02/14 05:43:11.01,458508.2825,5632734.8162,2949648.0477
2024/02/14 05:43:12.01,458509.8119,5632722.1568,2949650.2894
2024/02/14 05:43:13.01,458511.3978,5632719.2675,2949654.8101
2024/02/14 05:43:14.01,458509.1199,5632722.7716,2949659.2093
2024/02/14 05:43:15.01,458515.0677,5632711.1782,2949664.8056
2024/02/14 05:43:16.01,458512.5268,5632717.0263,2949668.6622
2024/02/14 05:43:17.01,458514.2115,5632714.0098,2949673.4756
2024/02/14 05:43:18.01,458515.9844,5632710.9433,2949678.3455
2024/02/14 05:43:19.01,458517.6672,5632707.8631,2949683.338
2024/02/14 05:43:20.01,458519.3351,5632704.6622,2949688.4555
2024/02/14 05:43:21.01,458524.859,5632695.4143,2949693.4225
2024/02/14 05:43:22.01,458522.6632,5632686.8814,2949695.7257
2024/02/14 05:43:23.01,458527.4524,5632690.7782,2949700.6827
2024/02/14 05:43:24.01,458528.5605,5632689.0835,2949703.1679
2024/02/14 05:43:25.01,458529.4212,5632687.7453,2949705.2732
2024/02/14 05:43:26.01,458530.182,5632686.3854,2949707.4274
2024/02/14 05:43:27.01,458530.9967,5632685.0571,2949709.9136
2024/02/14 05:43:28.01,458532.0158,5632693.0896,2949715.04
2024/02/14 05:43:29.01,458533.2588,5632681.2053,2949716.1016
2024/02/14 05:43:30.01,458534.4446,5632678.9506,2949719.1904
2024/02/14 05:43:31.01,458535.5849,5632677.0389,2949722.3106
2024/02/14 05:43:32.01,458537.4089,5632683.4122,2949727.7106
2024/02/14 05:43:33.01,458533.2662,5632680.0935,2949735.1053
2024/02/14 05:43:34.01,458541.0907,5632671.2205,2949732.4246
2024/02/14 05:43:35.01,458537.8851,5632671.0611,2949739.3722
2024/02/14 05:43:36.01,458543.2779,5632663.6569,2949743.8574
2024/02/14 05:43:37.01,458545.1545,5632660.3031,2949749.2955
2024/02/14 05:43:38.01,458543.4824,5632660.8217,2949755.5626
2024/02/14 05:43:39.01,458548.9495,5632653.3666,2949760.5253
2024/02/14 05:43:40.01,458550.6047,5632650.3271,2949765.3447
2024/02/14 05:43:41.01,458549.8316,5632648.1316,2949765.7288
2024/02/14 05:43:42.01,458552.6518,5632646.2397,2949772.1454
2024/02/14 05:43:43.01,458553.3189,5632644.7485,2949774.5544
2024/02/14 05:43:44.01,458551.923,5632643.5295,2949773.2118
2024/02/14 05:43:45.01,458554.3408,5632642.5068,2949778.2693
2024/02/14 05:43:46.01,458554.5999,5632641.958,2949779.2878
2024/02/14 05:43:47.01,458551.2941,5632645.3379,2949780.8563
2024/02/14 05:43:48.01,458551.5952,5632644.6749,2949782.0979
2024/02/14 05:43:49.01,458555.6637,5632639.6376,2949782.884
2024/02/14 05:43:50.01,458556.2112,5632638.6232,2949784.5244
2024/02/14 05:43:51.01,458556.6654,5632637.7363,2949785.8795
2024/02/14 05:43:52.01,458557.0653,5632637.0688,2949787.2067
2024/02/14 05:43:53.01,458557.5093,5632636.1927,2949788.7414
2024/02/14 05:43:54.01,458558.0716,5632635.1454,2949790.4509
2024/02/14 05:43:55.01,458558.6443,5632634.0627,2949792.2192
2024/02/14 05:43:56.01,458559.3073,5632632.9113,2949794.1041
2024/02/14 05:43:57.01,458559.9356,5632631.6213,2949796.2576
2024/02/14 05:43:58.01,458560.6077,5632630.3022,2949798.7882
