GPST,x_y,y_y,z_y
2024/02/14 04:21:41.00,461329.745,5634437.2246,2945930.483
2024/02/14 04:21:42.00,461329.7461,5634437.2286,2945930.4864
2024/02/14 04:21:43.00,461329.7458,5634437.2265,2945930.4869
2024/02/14 04:21:44.00,461329.7768,5634437.1412,2945930.4823
2024/02/14 04:21:45.00,461329.7602,5634437.1176,2945930.4261
2024/02/14 04:21:46.00,461329.7592,5634437.1136,2945930.4241
2024/02/14 04:21:47.00,461329.7597,5634437.1139,2945930.4243
2024/02/14 04:21:48.00,461329.7599,5634437.1168,2945930.4269
2024/02/14 04:21:49.00,461329.7609,5634437.1021,2945930.4192
2024/02/14 04:21:50.00,461329.7604,5634437.1031,2945930.4205
2024/02/14 04:21:51.00,461329.7773,5634437.144,2945930.4832
2024/02/14 04:21:52.00,461329.7761,5634437.1466,2945930.4847
2024/02/14 04:21:53.00,461329.7459,5634437.2322,2945930.487
2024/02/14 04:21:54.00,461329.7762,5634437.1444,2945930.4836
2024/02/14 04:21:55.00,461329.7774,5634437.1469,2945930.4854
2024/02/14 04:21:56.00,461329.776,5634437.1456,2945930.4835
2024/02/14 04:21:57.00,461329.7455,5634437.2327,2945930.4881
2024/02/14 04:21:58.00,461329.747,5634437.2348,2945930.4875
2024/02/14 04:21:59.00,461329.7769,5634437.1464,2945930.4834
2024/02/14 04:22:00.00,461329.7774,5634437.1487,2945930.4846
2024/02/14 04:22:01.00,461329.7466,5634437.2315,2945930.4864
2024/02/14 04:22:02.00,461329.7775,5634437.1461,2945930.4842
2024/02/14 04:22:03.00,461329.778,5634437.1515,2945930.4857
2024/02/14 04:22:04.00,461329.7467,5634437.2374,2945930.4883
2024/02/14 04:22:05.00,461329.7783,5634437.1503,2945930.4854
2024/02/14 04:22:06.00,461329.778,5634437.1481,2945930.4829
2024/02/14 04:22:07.00,461329.7783,5634437.1501,2945930.4836
2024/02/14 04:22:08.00,461329.7791,5634437.1484,2945930.4832
2024/02/14 04:22:09.00,461329.778,5634437.147,2945930.4827
2024/02/14 04:22:10.00,461329.779,5634437.1488,2945930.4841
2024/02/14 04:22:11.00,461329.7478,5634437.23,2945930.4839
2024/02/14 04:22:12.00,461329.7786,5634437.1452,2945930.4832
2024/02/14 04:22:13.00,461329.7788,5634437.1471,2945930.4839
2024/02/14 04:22:14.00,461329.778,5634437.1453,2945930.4824
2024/02/14 04:22:15.00,461329.7792,5634437.1473,2945930.4823
2024/02/14 04:22:16.00,461329.7788,5634437.1467,2945930.4822
2024/02/14 04:22:17.00,461329.7788,5634437.146,2945930.4828
2024/02/14 04:22:18.00,461329.78,5634437.1483,2945930.4849
2024/02/14 04:22:19.00,461329.7775,5634437.1389,2945930.4813
2024/02/14 04:22:20.00,461329.7784,5634437.1364,2945930.4803
2024/02/14 04:22:21.00,461329.7781,5634437.1429,2945930.4837
2024/02/14 04:22:22.00,461329.7488,5634437.2306,2945930.486
2024/02/14 04:22:23.00,461329.7776,5634437.139,2945930.481
2024/02/14 04:22:24.00,461329.7464,5634437.229,2945930.4859
2024/02/14 04:22:25.00,461329.7482,5634437.2297,2945930.485
2024/02/14 04:22:26.00,461329.7778,5634437.1387,2945930.4817
2024/02/14 04:22:27.00,461329.7775,5634437.1382,2945930.4812
2024/02/14 04:22:28.00,461329.7778,5634437.1391,2945930.4827
2024/02/14 04:22:29.00,461329.7786,5634437.1395,2945930.4826
2024/02/14 04:22:30.00,461329.7769,5634437.1385,2945930.4814
2024/02/14 04:22:31.00,461329.7781,5634437.1405,2945930.4816
2024/02/14 04:22:32.00,461329.7472,5634437.2261,2945930.4849
2024/02/14 04:22:33.00,461329.7467,5634437.2239,2945930.4838
2024/02/14 04:22:34.00,461329.7785,5634437.1383,2945930.4808
2024/02/14 04:22:35.00,461329.7472,5634437.2229,2945930.4839
2024/02/14 04:22:36.00,461329.7478,5634437.2237,2945930.4837
2024/02/14 04:22:37.00,461329.7476,5634437.2238,2945930.4845
2024/02/14 04:22:38.00,461329.7473,5634437.2209,2945930.4831
2024/02/14 04:22:39.00,461329.7475,5634437.2216,2945930.483
2024/02/14 04:22:40.00,461329.747,5634437.2219,2945930.4844
2024/02/14 04:22:41.00,461329.7469,5634437.221,2945930.4832
2024/02/14 04:22:42.00,461329.7465,5634437.2221,2945930.4825
2024/02/14 04:22:43.00,461329.7467,5634437.2257,2945930.4837
2024/02/14 04:22:44.00,461329.7467,5634437.2197,2945930.4834
2024/02/14 04:22:45.00,461329.7462,5634437.22,2945930.4813
2024/02/14 04:22:46.00,461329.7461,5634437.2211,2945930.4837
2024/02/14 04:22:47.00,461329.7461,5634437.2219,2945930.4841
2024/02/14 04:22:48.00,461329.7469,5634437.2231,2945930.4835
2024/02/14 04:22:49.00,461329.7463,5634437.2231,2945930.4847
2024/02/14 04:22:50.00,461329.747,5634437.2252,2945930.4839
2024/02/14 04:22:51.00,461329.7461,5634437.2228,2945930.4836
2024/02/14 04:22:52.00,461329.7468,5634437.2259,2945930.4858
2024/02/14 04:22:53.00,461329.7461,5634437.2235,2945930.4832
2024/02/14 04:22:54.00,461329.7467,5634437.2243,2945930.4837
2024/02/14 04:22:55.00,461329.7466,5634437.224,2945930.484
2024/02/14 04:22:56.00,461329.7454,5634437.2242,2945930.4858
2024/02/14 04:22:57.00,461329.7462,5634437.2251,2945930.4849
2024/02/14 04:22:58.00,461329.7456,5634437.2232,2945930.4842
2024/02/14 04:22:59.00,461329.7454,5634437.2241,2945930.4861
2024/02/14 04:23:00.00,461329.7457,5634437.2216,2945930.4825
2024/02/14 04:23:01.00,461329.7454,5634437.2263,2945930.4852
2024/02/14 04:23:02.00,461329.7469,5634437.2239,2945930.4838
2024/02/14 04:23:03.00,461329.8156,5634436.8934,2945930.092
2024/02/14 04:23:04.00,461329.7453,5634437.2263,2945930.4853
2024/02/14 04:23:05.00,461329.7457,5634437.2243,2945930.4847
2024/02/14 04:23:06.00,461329.7452,5634437.2271,2945930.4847
2024/02/14 04:23:07.00,461329.8156,5634436.8935,2945930.0919
2024/02/14 04:23:08.00,461329.8163,5634436.8935,2945930.0917
2024/02/14 04:23:09.00,461329.7461,5634437.2257,2945930.4851
2024/02/14 04:23:10.00,461329.8158,5634436.8967,2945930.0938
2024/02/14 04:23:11.00,461329.8155,5634436.8959,2945930.093
2024/02/14 04:23:12.00,461329.8157,5634436.8948,2945930.0931
2024/02/14 04:23:13.00,461329.8157,5634436.8928,2945930.0922
2024/02/14 04:23:14.00,461329.8152,5634436.8942,2945930.0931
2024/02/14 04:23:15.00,461329.8153,5634436.895,2945930.0925
2024/02/14 04:23:16.00,461329.8152,5634436.8953,2945930.0926
2024/02/14 04:23:17.00,461329.8025,5634437.0278,2945930.2896
2024/02/14 04:23:18.00,461329.8157,5634436.8942,2945930.0942
2024/02/14 04:23:19.00,461329.8154,5634436.8937,2945930.0929
2024/02/14 04:23:20.00,461329.8147,5634436.8919,2945930.0911
2024/02/14 04:23:21.00,461329.8142,5634436.8913,2945930.0907
2024/02/14 04:23:22.00,461329.8141,5634436.8876,2945930.0905
2024/02/14 04:23:23.00,461329.8147,5634436.8907,2945930.0914
2024/02/14 04:23:24.00,461329.8139,5634436.8881,2945930.0889
2024/02/14 04:23:25.00,461329.8143,5634436.8889,2945930.0901
2024/02/14 04:23:26.00,461329.8153,5634436.8909,2945930.0907
2024/02/14 04:23:27.00,461329.8145,5634436.8907,2945930.091
2024/02/14 04:23:28.00,461329.8143,5634436.89,2945930.0907
2024/02/14 04:23:29.00,461329.8132,5634436.8869,2945930.0887
2024/02/14 04:23:30.00,461329.8147,5634436.8906,2945930.0938
2024/02/14 04:23:31.00,461329.8151,5634436.8918,2945930.0921
2024/02/14 04:23:32.00,461329.8142,5634436.8917,2945930.0937
2024/02/14 04:23:33.00,461329.8141,5634436.8902,2945930.0924
2024/02/14 04:23:34.00,461329.8135,5634436.8939,2945930.0935
2024/02/14 04:23:35.00,461329.8136,5634436.8917,2945930.0923
2024/02/14 04:23:36.00,461329.8135,5634436.894,2945930.0956
2024/02/14 04:23:37.00,461329.8142,5634436.893,2945930.0946
