GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m),vx(m/s),vy(m/s),vz(m/s)
2024/02/14 04:36:03.00,461566.1283,5634560.3436,2945684.0926,6.0,4.9684,21.1191,9.6073,1.9928,1.25418,-1.32829
2024/02/14 04:36:04.00,461565.2016,5634546.1835,2945673.7756,6.0,4.9681,21.1211,9.6067,1.2204,1.1052,-3.47872
2024/02/14 04:36:05.00,461568.0218,5634556.9864,2945673.0702,6.0,4.9678,21.1232,9.6061,1.76804,1.92923,-4.20446
2024/02/14 04:36:06.00,461571.2336,5634564.7808,2945671.6704,6.0,4.9675,21.1252,9.6055,2.02487,2.38978,-3.43114
2024/02/14 04:36:07.00,461572.8096,5634566.2429,2945670.2744,6.0,4.9672,21.1272,9.6048,1.30525,4.91936,-4.91242
2024/02/14 04:36:08.00,461574.4584,5634558.8959,2945664.1443,6.0,4.9669,21.1293,9.6042,4.07641,1.31316,0.38611
2024/02/14 04:36:09.00,461578.8127,5634575.8142,2945661.5879,6.0,4.9666,21.1313,9.6036,1.47357,1.80817,-7.3262
2024/02/14 04:36:10.00,461581.9384,5634583.8857,2945656.2764,6.0,4.9663,21.1333,9.603,1.97977,3.56502,-3.00952
2024/02/14 04:36:11.00,461583.149,5634581.7614,2945655.9428,6.0,4.966,21.1354,9.6024,1.69105,1.81177,-3.88848
2024/02/14 04:36:12.00,461583.067,5634568.6294,2945646.591,6.0,4.9657,21.1374,9.6017,1.50904,2.12332,-3.60511
2024/02/14 04:36:13.00,461584.8189,5634574.4999,2945644.245,6.0,4.9654,21.1395,9.6011,1.66704,1.73025,-3.2362
2024/02/14 04:36:14.00,461585.9662,5634577.9446,2945639.9335,6.0,4.9651,21.1415,9.6005,1.50748,1.99659,-3.6338
2024/02/14 04:36:15.00,461588.7645,5634586.7339,2945640.7681,6.0,4.9648,21.1436,9.5999,1.64924,1.60671,-3.53285
2024/02/14 04:36:16.00,461590.147,5634586.5861,2945635.5373,6.0,4.9645,21.1456,9.5993,1.46792,0.72994,-3.86928
2024/02/14 04:36:17.00,461592.1491,5634588.0074,2945631.2443,6.0,4.9642,21.1477,9.5986,1.97518,1.64065,-3.94552
2024/02/14 04:36:18.00,461594.699,5634585.9875,2945630.0055,6.0,4.9639,21.1497,9.598,2.49601,2.01493,-3.47739
2024/02/14 04:36:19.00,461597.1844,5634590.9564,2945625.1277,6.0,4.9636,21.1518,9.5974,2.07994,3.79016,-4.8172
2024/02/14 04:36:20.00,461599.1176,5634594.0345,2945620.494,6.0,4.9633,21.1538,9.5968,2.03119,2.11945,-4.72302
2024/02/14 04:36:21.00,461600.8268,5634595.8839,2945614.591,6.0,4.963,21.1559,9.5962,2.40619,1.99506,-4.08853
2024/02/14 04:36:22.00,461602.1101,5634593.5799,2945609.9674,6.0,4.9627,21.1579,9.5956,2.14552,3.00159,-4.69089
2024/02/14 04:36:23.00,461605.1105,5634597.4986,2945604.849,6.0,4.9624,21.16,9.5949,3.20689,2.80423,-3.95102
2024/02/14 04:36:24.00,461607.0827,5634597.2337,2945601.5179,6.0,4.9621,21.162,9.5943,2.74253,1.71416,-5.49356
2024/02/14 04:36:25.00,461611.2637,5634607.8019,2945595.0847,6.0,4.9618,21.1641,9.5937,2.79793,3.46581,-5.62089
2024/02/14 04:36:26.00,461613.5289,5634605.2137,2945589.7908,6.0,4.9615,21.1661,9.5931,2.86156,2.74957,-5.66254
2024/02/14 04:36:27.00,461616.2646,5634606.4726,2945585.7403,6.0,4.9612,21.1682,9.5925,2.68453,3.48962,-5.36826
2024/02/14 04:36:28.00,461618.4884,5634609.4445,2945579.6678,6.0,4.9609,21.1703,9.5918,2.53086,3.00002,-5.58604
2024/02/14 04:36:29.00,461622.3727,5634617.9675,2945573.4206,6.0,4.9606,21.1723,9.5912,2.6174,2.61853,-5.32843
2024/02/14 04:36:30.00,461624.135,5634615.9198,2945568.0282,6.0,4.9603,21.1744,9.5906,2.33976,2.91028,-5.49527
2024/02/14 04:36:31.00,461626.108,5634619.7062,2945562.9137,6.0,4.96,21.1764,9.59,1.9637,3.34823,-5.63394
2024/02/14 04:36:32.00,461627.8738,5634623.9805,2945556.7885,6.0,4.9597,21.1785,9.5894,1.83123,3.00795,-5.25747
2024/02/14 04:36:33.00,461629.4732,5634625.452,2945551.9328,6.0,4.9594,21.1806,9.5888,1.69431,3.29949,-5.16426
2024/02/14 04:36:34.00,461631.2851,5634626.9142,2945547.0513,6.0,4.9591,21.1826,9.5881,1.80961,3.14676,-5.86865
2024/02/14 04:36:35.00,461633.0999,5634632.0539,2945541.5256,6.0,4.9588,21.1847,9.5875,1.33143,3.58309,-5.11003
2024/02/14 04:36:36.00,461634.1792,5634635.2697,2945535.4464,6.0,4.9585,21.1868,9.5869,1.38041,2.936,-4.82131
2024/02/14 04:36:37.00,461635.1909,5634636.772,2945530.6962,6.0,4.9582,21.1888,9.5863,1.12321,2.4516,-4.93791
2024/02/14 04:36:38.00,461635.949,5634638.6526,2945525.4675,6.0,4.9579,21.1909,9.5857,0.86589,2.25486,-4.43827
2024/02/14 04:36:40.00,461636.7229,5634645.4129,2945516.4155,6.0,4.9573,21.195,9.5844,0.48171,2.13865,-4.14494
2024/02/14 04:36:41.00,461636.8359,5634649.003,2945512.6581,6.0,4.957,21.1971,9.5838,-0.68529,3.34865,-5.1154
2024/02/14 04:36:42.00,461633.2611,5634658.5955,2945513.0749,5.0,7.676,21.4219,14.6787,1.39147,-8.0103,-2.8473
2024/02/14 04:36:43.00,461630.3872,5634653.1106,2945502.0815,6.0,4.9564,21.2013,9.5826,-0.16295,1.56641,-4.4493
2024/02/14 04:36:44.00,461629.2622,5634656.2757,2945493.9394,6.0,4.9561,21.2033,9.582,0.22477,1.36578,-2.31377
2024/02/14 04:36:45.00,461630.9863,5634655.6695,2945495.8691,6.0,4.9558,21.2054,9.5814,0.06876,1.14181,-1.76978
2024/02/14 04:36:46.00,461629.502,5634650.4608,2945487.368,6.0,4.9555,21.2075,9.5807,-0.15313,0.81658,-1.09031
2024/02/14 04:36:49.00,461630.9711,5634653.3038,2945486.4908,6.0,4.9545,21.2138,9.5789,-0.09005,0.25089,-0.28893
2024/02/14 04:36:50.00,461631.3135,5634655.3856,2945487.1275,6.0,4.9542,21.2158,9.5783,0.04178,-0.18139,-0.03226
2024/02/14 04:36:51.00,461632.037,5634658.9469,2945488.4963,6.0,4.9539,21.2179,9.5777,-0.03508,0.011,-0.33075
2024/02/14 04:36:52.00,461632.3597,5634658.3215,2945489.1228,6.0,4.9536,21.22,9.577,0.09789,-0.12876,-0.48046
2024/02/14 04:36:53.00,461632.5311,5634660.0228,2945489.4375,6.0,4.9533,21.2221,9.5764,0.0348,0.64975,-0.35711
2024/02/14 04:36:54.00,461632.8454,5634659.8724,2945489.7382,6.0,4.953,21.2242,9.5758,-0.07192,0.48492,-0.84182
2024/02/14 04:36:55.00,461633.3732,5634660.6115,2945489.2215,6.0,4.9527,21.2263,9.5752,0.1138,0.14452,-1.34665
2024/02/14 04:36:56.00,461634.1036,5634659.7322,2945488.4292,6.0,4.9524,21.2284,9.5746,-0.00691,0.80286,-1.72402
2024/02/14 04:36:57.00,461634.1436,5634659.2902,2945487.367,6.0,4.9521,21.2305,9.574,0.05589,0.74177,-2.06316
2024/02/14 04:36:58.00,461634.4795,5634660.9088,2945485.3675,6.0,4.9518,21.2326,9.5734,-0.11215,1.19957,-2.62548
2024/02/14 04:36:59.00,461634.4019,5634664.1146,2945481.8393,6.0,4.9515,21.2347,9.5727,-0.10657,2.20661,-2.61863
2024/02/14 04:37:00.00,461634.6099,5634665.8195,2945480.0013,6.0,4.9512,21.2368,9.5721,0.03247,1.37573,-3.08668
2024/02/14 04:37:01.00,461634.792,5634663.5942,2945477.4279,6.0,4.9509,21.2389,9.5715,0.26206,0.59043,-2.61054
2024/02/14 04:37:02.00,461635.406,5634666.7295,2945473.8181,6.0,4.9506,21.241,9.5709,0.58455,1.90139,-3.08543
2024/02/14 04:37:03.00,461636.7999,5634669.48,2945470.6149,6.0,4.9503,21.2431,9.5703,0.69563,1.58534,-3.37271
2024/02/14 04:37:04.00,461637.4165,5634671.4473,2945468.2261,6.0,4.95,21.2452,9.5697,0.68416,1.80661,-2.95211
2024/02/14 04:37:05.00,461637.9122,5634671.436,2945465.9958,6.0,4.9497,21.2473,9.5691,0.63508,1.64132,-2.62934
2024/02/14 04:37:06.00,461638.7439,5634674.9211,2945462.3234,6.0,4.9494,21.2494,9.5684,0.70069,1.63402,-2.77798
2024/02/14 04:37:07.00,461639.8073,5634677.8111,2945459.1284,6.0,4.9491,21.2515,9.5678,0.92755,2.01703,-3.29989
2024/02/14 04:37:08.00,461640.5058,5634677.4487,2945455.3018,6.0,4.9488,21.2536,9.5672,1.1721,1.85649,-3.41935
2024/02/14 04:37:09.00,461641.6413,5634678.2185,2945452.7613,6.0,4.9485,21.2557,9.5666,1.5493,1.8967,-3.42228
2024/02/14 04:37:10.00,461643.8661,5634680.3085,2945448.8077,6.0,4.9482,21.2578,9.566,1.63037,1.2831,-3.39889
2024/02/14 04:37:11.00,461645.3855,5634684.0344,2945444.9387,6.0,4.9479,21.2599,9.5654,1.69936,1.26528,-3.43579
2024/02/14 04:37:12.00,461646.5866,5634684.5012,2945441.3597,6.0,4.9476,21.262,9.5648,1.76499,2.32096,-3.6517
2024/02/14 04:37:13.00,461648.5757,5634685.5009,2945438.7332,6.0,4.9473,21.2641,9.5642,1.86878,1.74682,-3.93791
2024/02/14 04:37:14.00,461651.243,5634688.7708,2945434.973,6.0,4.947,21.2662,9.5635,2.196,1.69432,-3.56555
2024/02/14 04:37:15.00,461653.5969,5634691.5648,2945431.5228,6.0,4.9467,21.2683,9.5629,2.26287,1.76034,-3.83171
2024/02/14 04:37:16.00,461655.9951,5634694.3687,2945427.8939,6.0,4.9464,21.2704,9.5623,2.29564,2.31135,-3.99237
2024/02/14 04:37:17.00,461658.0644,5634697.4599,2945423.9807,6.0,4.9461,21.2726,9.5617,2.3932,2.62596,-4.5802
2024/02/14 04:37:18.00,461659.5654,5634698.0858,2945418.5343,6.0,4.9458,21.2747,9.5611,1.97497,1.99176,-5.12164
2024/02/14 04:37:19.00,461661.1661,5634696.0752,2945414.4196,6.0,4.9455,21.2768,9.5605,0.57068,-0.04834,-7.09989
2024/02/14 04:37:20.00,461665.8981,5634703.8654,2945411.8245,6.0,4.9452,21.2789,9.5599,2.85523,2.49413,-5.11197
2024/02/14 04:37:21.00,461669.4397,5634709.6093,2945406.6365,6.0,4.9449,21.281,9.5593,4.77952,3.09151,-1.57072
2024/02/14 04:37:22.00,461673.7108,5634716.6769,2945401.0658,6.0,4.9446,21.2831,9.5587,3.65401,-0.97542,-2.2894
2024/02/14 04:37:23.00,461679.6464,5634717.9212,2945401.5568,6.0,4.9443,21.2853,9.558,3.91284,0.21564,-3.53512
2024/02/14 04:37:24.00,461682.1673,5634720.1922,2945394.8832,5.0,5.015,22.2347,9.9102,6.94259,4.05017,0.65682
2024/02/14 04:37:25.00,461668.2766,5634718.6731,2945363.914,5.0,5.0147,22.2371,9.9095,2.18256,-2.10519,-4.8466
2024/02/14 04:37:26.00,461700.8823,5634718.3698,2945409.5133,5.0,5.0145,22.2395,9.9087,3.06836,3.20852,-6.05028
2024/02/14 04:37:27.00,461706.6776,5634715.9918,2945410.1878,6.0,4.943,21.2938,9.5556,4.87877,1.38082,-2.25917
2024/02/14 04:37:28.00,461712.6851,5634725.5012,2945408.4728,6.0,4.9427,21.2959,9.555,2.51978,2.61447,-6.06642
2024/02/14 04:37:29.00,461711.0658,5634722.5388,2945398.6436,6.0,4.9424,21.298,9.5544,2.64742,2.49099,-5.2194
2024/02/14 04:37:30.00,461711.87,5634725.9763,2945389.4591,6.0,4.9421,21.3001,9.5538,2.24233,1.72815,-4.76374
2024/02/14 04:37:31.00,461711.4626,5634729.3332,2945380.7981,6.0,4.9418,21.3023,9.5532,1.89614,1.80923,-3.67605
2024/02/14 04:37:32.00,461711.0244,5634729.7565,2945374.1929,6.0,4.9415,21.3044,9.5525,1.75091,1.30498,-3.77985
2024/02/14 04:37:33.00,461711.6382,5634738.7643,2945366.5147,6.0,4.9412,21.3065,9.5519,1.79134,1.69324,-2.98423
2024/02/14 04:37:34.00,461711.4776,5634737.5566,2945359.2583,6.0,4.9409,21.3087,9.5513,1.44303,1.16867,-3.34431
2024/02/14 04:37:35.00,461711.7304,5634740.3773,2945354.091,6.0,4.9406,21.3108,9.5507,1.36643,1.01644,-2.79852
2024/02/14 04:37:36.00,461711.755,5634742.9206,2945348.6127,6.0,4.9403,21.3129,9.5501,1.0948,1.04825,-2.51597
2024/02/14 04:37:37.00,461711.0755,5634743.9819,2945343.4442,6.0,4.94,21.3151,9.5495,0.97267,0.74226,-2.53192
2024/02/14 04:37:38.00,461710.4192,5634744.4957,2945339.2708,6.0,4.9397,21.3172,9.5489,1.24117,0.94438,-2.36563
2024/02/14 04:37:39.00,461711.0124,5634746.5705,2945335.8632,6.0,4.9394,21.3193,9.5483,1.16648,1.39261,-2.53415
2024/02/14 04:37:40.00,461711.6787,5634750.3878,2945332.1377,6.0,4.9391,21.3215,9.5477,1.74563,2.08565,-2.52628
2024/02/14 04:37:41.00,461712.7582,5634750.4179,2945328.7367,6.0,4.9388,21.3236,9.5471,1.43626,1.41608,-2.44652
2024/02/14 04:37:42.00,461714.2341,5634751.4621,2945326.2746,6.0,4.9385,21.3258,9.5465,1.41959,-0.25447,-5.08125
2024/02/14 04:37:43.00,461715.9974,5634751.7956,2945322.3138,6.0,4.9382,21.3279,9.5458,1.63027,2.39009,-3.15826
2024/02/14 04:37:44.00,461715.5545,5634754.123,2945314.6023,5.0,7.5793,21.5767,14.5031,2.59032,1.57013,-3.14587
2024/02/14 04:37:45.00,461718.0576,5634753.7037,2945310.9662,5.0,7.5778,21.5792,14.5003,2.75508,0.5105,-2.8282
2024/02/14 04:37:46.00,461719.5068,5634748.0548,2945307.6571,5.0,7.5762,21.5817,14.4975,3.6128,1.80665,-2.76796
2024/02/14 04:37:47.00,461726.3249,5634770.4,2945301.0154,6.0,4.937,21.3365,9.5434,6.8904,0.58013,3.25691
2024/02/14 04:37:48.00,461735.282,5634771.6939,2945304.8969,6.0,4.9367,21.3386,9.5428,2.12237,3.20565,-6.2998
2024/02/14 04:37:49.00,461738.7137,5634781.5373,2945302.0448,6.0,4.9364,21.3408,9.5422,6.1594,-0.11755,1.13592
2024/02/14 04:37:50.00,461742.9695,5634786.8684,2945296.39,6.0,4.9361,21.3429,9.5416,3.52719,1.63114,-4.15379
2024/02/14 04:37:51.00,461745.6101,5634782.4161,2945293.1888,5.0,5.153,23.1764,9.5688,3.28251,-0.10524,-3.20884
2024/02/14 04:37:54.00,461773.1882,5634758.9105,2945319.6318,6.0,4.9349,21.3516,9.5392,4.38593,1.64494,-3.71407
2024/02/14 04:37:55.00,461774.1566,5634761.917,2945308.7106,6.0,4.9345,21.3537,9.5386,4.68353,1.94374,-3.49367
2024/02/14 04:37:56.00,461777.2606,5634763.2224,2945301.9156,6.0,4.9342,21.3559,9.5379,4.4034,1.07455,-3.84245
2024/02/14 04:37:57.00,461780.1325,5634769.7039,2945293.4681,6.0,4.9339,21.358,9.5373,4.53496,1.51525,-4.21476
2024/02/14 04:37:58.00,461782.512,5634772.7471,2945286.6708,6.0,4.9336,21.3602,9.5367,4.31252,1.66565,-3.83641
2024/02/14 04:37:59.00,461785.6184,5634773.7616,2945280.8159,6.0,4.9333,21.3624,9.5361,4.32869,2.77707,-3.83298
2024/02/14 04:38:00.00,461788.5037,5634774.0704,2945274.408,6.0,4.933,21.3645,9.5355,4.49301,2.33664,-3.6846
2024/02/14 04:38:01.00,461788.942,5634778.6821,2945262.4058,6.0,4.9327,21.3667,9.5349,3.73219,2.76534,-5.29885
2024/02/14 04:38:02.00,461794.3742,5634780.2271,2945261.1312,6.0,4.9324,21.3688,9.5343,4.27156,1.49211,-4.22591
2024/02/14 04:38:03.00,461796.4996,5634784.6984,2945252.9695,6.0,4.9321,21.371,9.5337,4.35761,1.55254,-3.71665
2024/02/14 04:38:04.00,461800.8181,5634786.0172,2945249.1779,6.0,4.9318,21.3732,9.5331,5.59399,0.84954,-0.83845
2024/02/14 04:38:05.00,461803.3816,5634790.0633,2945243.2854,6.0,4.9315,21.3753,9.5325,3.54619,1.41667,-3.76227
2024/02/14 04:38:06.00,461802.9752,5634793.4678,2945231.4012,5.0,7.5454,21.6326,14.4417,4.15415,1.77167,-3.41352
2024/02/14 04:38:07.00,461806.5272,5634795.4229,2945227.3031,5.0,7.5439,21.6351,14.4389,4.01159,1.54211,-3.81478
2024/02/14 04:38:08.00,461808.1181,5634797.8741,2945218.943,6.0,4.9306,21.3818,9.5307,6.89431,-0.67925,2.76377
2024/02/14 04:38:09.00,461809.7801,5634790.9975,2945215.5562,6.0,4.9303,21.384,9.5301,2.94356,1.03656,-3.78929
2024/02/14 04:38:10.00,461813.4786,5634798.3414,2945210.3782,6.0,4.93,21.3862,9.5295,2.92057,1.87394,-3.64948
2024/02/14 04:38:11.00,461816.3202,5634801.2425,2945206.0795,6.0,4.9297,21.3884,9.5289,2.71593,0.93724,-3.6341
2024/02/14 04:38:12.00,461818.3742,5634796.204,2945202.8916,6.0,4.9294,21.3905,9.5283,2.50937,2.23348,-4.63842
2024/02/14 04:38:13.00,461821.7545,5634802.4571,2945199.442,6.0,4.9291,21.3927,9.5277,3.22156,1.70831,-4.02122
2024/02/14 04:38:14.00,461824.6647,5634806.8643,2945194.8744,6.0,4.9288,21.3949,9.527,2.57204,2.45418,-4.39351
2024/02/14 04:38:15.00,461828.0875,5634808.8346,2945191.5174,6.0,4.9285,21.3971,9.5264,4.24889,0.60749,-1.5958
2024/02/14 04:38:16.00,461828.9074,5634810.1353,2945183.7045,6.0,4.9282,21.3993,9.5258,1.78041,3.07311,-6.41391
2024/02/14 04:38:17.00,461836.0203,5634813.6909,2945186.7756,5.0,7.5285,21.6607,14.4111,2.48852,3.14038,-5.29188
2024/02/14 04:38:18.00,461833.0896,5634821.3026,2945171.2803,6.0,4.9276,21.4036,9.5246,2.64364,4.68428,-5.04413
2024/02/14 04:38:19.00,461835.3543,5634820.5406,2945167.0623,6.0,4.9273,21.4058,9.524,1.98192,2.81691,-5.15469
2024/02/14 04:38:20.00,461837.4314,5634823.5453,2945162.4449,6.0,4.9269,21.408,9.5234,2.15657,2.18562,-5.02328
2024/02/14 04:38:21.00,461838.5995,5634827.6532,2945154.8821,6.0,4.9266,21.4102,9.5228,2.07828,2.21872,-5.28917
2024/02/14 04:38:22.00,461842.4027,5634830.1882,2945151.6585,6.0,4.9263,21.4123,9.5222,2.04409,2.44406,-5.25589
2024/02/14 04:38:23.00,461844.7304,5634832.3911,2945147.3988,6.0,4.926,21.4145,9.5216,1.97446,2.20912,-5.58069
2024/02/14 04:38:24.00,461846.7063,5634835.1593,2945142.2509,6.0,4.9257,21.4167,9.521,1.60745,2.22879,-5.42557
2024/02/14 04:38:25.00,461848.3116,5634835.915,2945137.0208,6.0,4.9254,21.4189,9.5204,1.87234,2.78547,-5.62016
2024/02/14 04:38:26.00,461850.1075,5634838.8912,2945132.4803,6.0,4.9251,21.4211,9.5198,2.45323,3.13074,-5.17914
2024/02/14 04:38:27.00,461852.1472,5634840.8881,2945126.5353,6.0,4.9248,21.4233,9.5192,2.07135,2.44945,-5.82335
2024/02/14 04:38:28.00,461854.4799,5634843.9168,2945120.6895,6.0,4.9245,21.4255,9.5186,2.1674,2.52226,-6.28963
2024/02/14 04:38:29.00,461853.1962,5634846.6139,2945108.2138,6.0,4.9242,21.4277,9.518,-0.18312,4.68109,-10.8335
2024/02/14 04:38:30.00,461859.6698,5634867.9179,2945100.8598,6.0,4.9239,21.4299,9.5174,1.90163,3.07599,-5.3802
2024/02/14 04:38:31.00,461861.8974,5634866.5432,2945094.6937,6.0,4.9236,21.4321,9.5168,3.48992,2.43279,-2.4671
2024/02/14 04:38:32.00,461861.8435,5634856.5042,2945093.2287,6.0,4.9233,21.4343,9.5162,2.51967,1.93622,-5.36772
2024/02/14 04:38:33.00,461865.4077,5634858.5315,2945088.9034,6.0,4.923,21.4365,9.5156,3.00191,2.60678,-5.00829
2024/02/14 04:38:34.00,461869.3397,5634861.5627,2945085.6198,6.0,4.9227,21.4387,9.515,3.52861,2.02818,-4.7977
2024/02/14 04:38:35.00,461873.7398,5634865.1802,2945082.4769,6.0,4.9224,21.4409,9.5144,5.72227,0.47116,-1.29763
2024/02/14 04:38:36.00,461877.6689,5634861.0627,2945080.2656,6.0,4.9221,21.4431,9.5138,2.51298,2.29199,-5.7998
2024/02/14 04:38:37.00,461879.7841,5634863.5597,2945073.6246,6.0,4.9218,21.4453,9.5132,3.79357,2.26888,-3.38383
2024/02/14 04:38:38.00,461882.5123,5634863.7659,2945068.661,6.0,4.9215,21.4475,9.5126,3.32337,1.68568,-4.58681
2024/02/14 04:38:39.00,461887.7678,5634870.8749,2945066.4428,6.0,4.9212,21.4497,9.512,3.67498,3.07006,-2.4869
2024/02/14 04:38:40.00,461893.4888,5634867.5369,2945067.5647,5.0,7.4933,21.7199,14.3476,3.06882,2.80709,-5.35098
2024/02/14 04:38:41.00,461893.9826,5634869.1929,2945057.6174,5.0,7.4918,21.7225,14.3449,1.22208,1.84248,-5.37858
2024/02/14 04:38:45.00,461901.5206,5634886.2957,2945039.471,5.0,7.0808,22.4273,10.7341,0.64611,1.68591,-4.40775
2024/02/14 04:38:46.00,461904.4343,5634895.0332,2945039.289,4.0,25.0147,63.2761,21.1366,-0.62872,1.52449,-4.27984
2024/02/14 04:38:47.00,461895.3778,5634876.1669,2945027.8915,5.0,6.4003,33.6164,7.577,-0.26377,2.25396,-3.25668
2024/02/14 04:38:48.00,461897.723,5634883.6627,2945028.2971,5.0,6.4003,33.6165,7.5763,-0.95221,1.15279,-2.6304
2024/02/14 04:38:49.00,461898.7344,5634887.9184,2945028.315,6.0,4.904,22.1261,7.5678,-1.72088,0.8898,-1.74749
2024/02/14 04:38:50.00,461894.3693,5634892.9604,2945023.1402,7.0,4.7531,20.6397,7.529,-2.66706,1.49951,-1.72452
2024/02/14 04:38:51.00,461892.3592,5634892.581,2945021.9254,7.0,4.7528,20.6429,7.5283,-3.12947,1.36774,-1.58011
2024/02/14 04:38:52.00,461889.2382,5634900.9336,2945019.6313,7.0,4.7525,20.646,7.5277,-3.7201,1.54369,-1.35735
2024/02/14 04:38:53.00,461883.4654,5634892.1935,2945017.2915,7.0,4.7521,20.6491,7.5271,-4.05161,1.62919,-1.40134
2024/02/14 04:38:54.00,461880.1198,5634899.4251,2945015.5677,7.0,4.7518,20.6522,7.5265,-4.24329,0.71856,-1.44016
2024/02/14 04:38:55.00,461875.6006,5634903.3773,2945014.5745,7.0,4.7515,20.6553,7.5259,-4.66291,0.62133,-1.37694
2024/02/14 04:38:56.00,461870.6337,5634903.7054,2945012.727,7.0,4.7512,20.6584,7.5253,-4.89472,1.54673,-1.33327
2024/02/14 04:38:57.00,461865.2969,5634902.8386,2945010.7082,7.0,4.7509,20.6616,7.5247,-4.95665,1.19558,-1.48344
2024/02/14 04:38:58.00,461860.6226,5634903.3374,2945008.749,7.0,4.7505,20.6647,7.5241,-5.2415,1.80271,-1.54403
2024/02/14 04:38:59.00,461855.403,5634902.5292,2945006.4634,7.0,4.7502,20.6678,7.5235,-5.22431,1.02247,-1.80164
2024/02/14 04:39:00.00,461850.5899,5634904.5996,2945005.2753,7.0,4.7499,20.6709,7.5229,-5.06443,1.38801,-1.68651
2024/02/14 04:39:01.00,461845.2764,5634905.0926,2945003.8225,7.0,4.7496,20.674,7.5223,-5.71397,1.86521,-1.82948
2024/02/14 04:39:02.00,461839.5209,5634904.4212,2945002.5578,7.0,4.7492,20.6772,7.5217,-5.48544,1.48562,-1.54893
2024/02/14 04:39:03.00,461833.7544,5634905.6088,2945000.8075,7.0,4.7489,20.6803,7.5211,-6.17367,2.65875,-1.57691
2024/02/14 04:39:04.00,461827.0719,5634908.3551,2944998.7513,7.0,4.7486,20.6834,7.5205,-6.73432,1.32545,-1.63575
2024/02/14 04:39:05.00,461820.1606,5634909.8645,2944997.0249,7.0,4.7483,20.6865,7.5199,-6.59075,1.35551,-1.72936
2024/02/14 04:39:06.00,461813.9245,5634913.8024,2944996.0133,7.0,4.748,20.6897,7.5193,-6.75756,1.75396,-1.33665
2024/02/14 04:39:07.00,461807.3993,5634914.4635,2944994.0699,7.0,4.7476,20.6928,7.5187,-6.52131,1.66662,-1.87216
2024/02/14 04:39:08.00,461800.928,5634917.7973,2944992.5195,7.0,4.7473,20.6959,7.5181,-6.65132,1.30862,-1.7486
2024/02/14 04:39:09.00,461794.4642,5634917.7696,2944991.0166,7.0,4.747,20.6991,7.5175,-6.81858,0.99425,-1.66662
2024/02/14 04:39:10.00,461787.6358,5634919.4698,2944989.6932,7.0,4.7467,20.7022,7.5169,-6.77279,1.22764,-1.78372
2024/02/14 04:39:11.00,461781.0779,5634920.4425,2944988.3311,7.0,4.7464,20.7053,7.5163,-6.61231,1.73463,-1.53916
2024/02/14 04:39:12.00,461774.3285,5634919.7199,2944986.9499,7.0,4.746,20.7085,7.5156,-6.57845,0.97504,-1.721
2024/02/14 04:39:13.00,461767.4418,5634921.3442,2944985.2978,7.0,4.7457,20.7116,7.515,-6.97377,1.93116,-1.55956
2024/02/14 04:39:14.00,461760.6324,5634924.9478,2944983.1115,7.0,4.7454,20.7147,7.5144,-6.93916,1.29143,-1.71341
2024/02/14 04:39:15.00,461753.7463,5634928.3105,2944981.8902,7.0,4.7451,20.7178,7.5138,-7.24688,1.74282,-1.81795
2024/02/14 04:39:16.00,461746.8429,5634929.7575,2944980.3099,7.0,4.7447,20.721,7.5132,-7.24452,1.52027,-1.56334
2024/02/14 04:39:17.00,461739.1776,5634928.334,2944978.0209,7.0,4.7444,20.7241,7.5126,-7.35639,1.89785,-1.53779
2024/02/14 04:39:18.00,461732.3223,5634930.3632,2944976.539,7.0,4.7441,20.7273,7.512,-6.40006,1.55268,-1.2559
2024/02/14 04:39:19.00,461725.5325,5634932.7373,2944976.0566,7.0,4.7438,20.7304,7.5114,-6.3355,1.57202,-1.36043
2024/02/14 04:39:20.00,461719.6421,5634934.2748,2944974.9476,7.0,4.7435,20.7335,7.5108,-5.37845,0.6794,-1.11729
2024/02/14 04:39:21.00,461714.2015,5634936.2104,2944973.4058,7.0,4.7431,20.7367,7.5102,-5.04667,0.71596,-0.72569
2024/02/14 04:39:22.00,461709.1304,5634937.5676,2944971.7715,7.0,4.7428,20.7398,7.5096,-5.03596,0.15092,-0.73382
2024/02/14 04:39:23.00,461704.498,5634937.3504,2944971.4888,7.0,4.7425,20.7429,7.509,-4.63773,0.36025,-0.57517
2024/02/14 04:39:24.00,461700.3099,5634939.5638,2944971.5914,7.0,4.7422,20.7461,7.5084,-4.89367,1.70354,-0.41164
2024/02/14 04:39:25.00,461695.4241,5634938.3002,2944971.1256,7.0,4.7419,20.7492,7.5078,-5.08529,0.85396,-1.03649
2024/02/14 04:39:26.00,461689.8869,5634938.1092,2944969.5877,7.0,4.7415,20.7524,7.5072,-5.182,0.28327,-0.99486
2024/02/14 04:39:27.00,461684.4436,5634941.7257,2944967.8547,7.0,4.7412,20.7555,7.5066,-5.15608,1.28304,-1.20589
2024/02/14 04:39:28.00,461679.236,5634943.104,2944966.7693,7.0,4.7409,20.7587,7.506,-5.15202,1.30111,-0.95702
2024/02/14 04:39:29.00,461674.0596,5634941.2199,2944965.3179,7.0,4.7406,20.7618,7.5054,-5.23577,1.43345,-1.03001
2024/02/14 04:39:30.00,461668.5754,5634942.8063,2944964.6718,7.0,4.7403,20.765,7.5048,-5.26696,0.89038,-0.7537
