GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m)
2023/12/06 03:16:15.00,459752.6919,5634347.6662,2946376.6382,12.0,4.3091,14.992,5.7127
2023/12/06 03:16:16.00,459742.2371,5634352.9131,2946366.0733,12.0,4.3093,14.9927,5.7131
2023/12/06 03:16:17.00,459744.7141,5634357.9354,2946360.3345,12.0,4.3094,14.9935,5.7135
2023/12/06 03:16:18.00,459745.0819,5634359.528,2946353.1336,12.0,4.3096,14.9942,5.7139
2023/12/06 03:16:19.00,459746.1564,5634362.8851,2946347.3613,12.0,4.3097,14.995,5.7143
2023/12/06 03:16:20.00,459747.4687,5634366.297,2946342.1504,12.0,4.3099,14.9957,5.7147
2023/12/06 03:16:21.00,459747.3233,5634371.5351,2946337.7777,11.0,7.5604,20.411,7.986
2023/12/06 03:16:22.00,459747.4483,5634374.8361,2946332.0496,11.0,7.5624,20.4165,7.9882
2023/12/06 03:16:23.00,459747.8023,5634376.9201,2946326.321,11.0,7.5643,20.422,7.9904
2023/12/06 03:16:24.00,459747.6742,5634379.7385,2946322.3107,11.0,7.5663,20.4275,7.9926
2023/12/06 03:16:25.00,459748.0335,5634382.6447,2946318.4631,11.0,7.5682,20.433,7.9948
2023/12/06 03:16:26.00,459748.915,5634391.627,2946316.7384,11.0,7.5702,20.4384,7.997
2023/12/06 03:16:27.00,459750.6999,5634400.008,2946314.8188,12.0,4.311,15.0009,5.7174
2023/12/06 03:16:28.00,459753.2907,5634380.4294,2946300.3429,12.0,4.3111,15.0017,5.7178
2023/12/06 03:16:29.00,459751.7679,5634384.1692,2946297.3195,12.0,4.3113,15.0024,5.7182
2023/12/06 03:16:30.00,459750.4391,5634384.1572,2946294.1871,12.0,4.3114,15.0031,5.7186
2023/12/06 03:16:31.00,459750.9532,5634388.8101,2946294.4297,12.0,4.3116,15.0039,5.719
2023/12/06 03:16:32.00,459750.1836,5634388.4696,2946292.8188,12.0,4.3117,15.0046,5.7194
2023/12/06 03:16:33.00,459750.3062,5634391.841,2946293.0642,12.0,4.3119,15.0053,5.7197
2023/12/06 03:16:34.00,459749.0419,5634392.7496,2946290.8967,12.0,4.312,15.006,5.7201
2023/12/06 03:16:35.00,459747.8008,5634394.0635,2946291.1114,11.0,4.1733,15.6059,5.7911
2023/12/06 03:16:36.00,459745.6292,5634392.5678,2946289.9826,12.0,4.1398,15.5068,5.7281
2023/12/06 03:16:37.00,459744.2742,5634403.64,2946292.6375,12.0,4.14,15.5079,5.7285
2023/12/06 03:16:38.00,459739.3363,5634402.3791,2946288.6951,12.0,4.1402,15.509,5.7289
2023/12/06 03:16:39.00,459736.8099,5634406.2766,2946286.312,11.0,4.1505,15.54,5.9486
2023/12/06 03:16:40.00,459732.2811,5634392.43,2946287.9169,12.0,4.1405,15.5112,5.7297
2023/12/06 03:16:41.00,459729.5427,5634393.4905,2946285.8814,12.0,4.1407,15.5123,5.7301
2023/12/06 03:16:42.00,459727.4364,5634393.429,2946285.7938,12.0,4.1408,15.5134,5.7305
2023/12/06 03:16:43.00,459725.6654,5634393.1824,2946284.9426,12.0,4.141,15.5145,5.7309
2023/12/06 03:16:44.00,459728.0273,5634385.2064,2946280.5171,12.0,4.1412,15.5156,5.7313
2023/12/06 03:16:45.00,459726.4222,5634387.4471,2946280.6048,11.0,4.1749,15.6187,5.7944
2023/12/06 03:16:46.00,459725.1813,5634388.9036,2946279.7389,12.0,4.1415,15.5177,5.7321
2023/12/06 03:16:47.00,459728.0569,5634379.3738,2946274.0258,12.0,4.1417,15.5188,5.7325
2023/12/06 03:16:48.00,459719.54,5634395.7513,2946279.6362,11.0,7.0489,20.482,7.9332
2023/12/06 03:16:49.00,459722.8885,5634384.8409,2946274.113,12.0,4.142,15.521,5.7333
2023/12/06 03:16:50.00,459719.3484,5634391.3602,2946275.7723,12.0,4.1422,15.5221,5.7337
2023/12/06 03:16:51.00,459718.4263,5634392.4557,2946274.6069,12.0,4.1423,15.5231,5.7341
2023/12/06 03:16:52.00,459717.1613,5634393.0198,2946272.9107,12.0,4.1425,15.5242,5.7345
2023/12/06 03:16:53.00,459715.9629,5634392.7961,2946270.6752,12.0,4.1427,15.5253,5.7349
2023/12/06 03:16:54.00,459714.2997,5634393.1577,2946268.6037,12.0,4.1428,15.5263,5.7353
2023/12/06 03:16:55.00,459712.5933,5634393.5477,2946266.4608,12.0,4.143,15.5274,5.7357
2023/12/06 03:16:56.00,459711.1918,5634394.3091,2946264.479,12.0,4.1432,15.5285,5.7361
2023/12/06 03:16:57.00,459709.9365,5634394.6976,2946262.3501,12.0,4.1433,15.5295,5.7365
2023/12/06 03:16:58.00,459708.453,5634395.5143,2946260.3259,12.0,4.1435,15.5306,5.7369
2023/12/06 03:16:59.00,459706.8526,5634396.1011,2946258.6523,12.0,4.1437,15.5317,5.7372
2023/12/06 03:17:00.00,459704.8193,5634398.2704,2946257.7781,12.0,4.1438,15.5327,5.7376
2023/12/06 03:17:01.00,459702.9037,5634398.7689,2946256.2938,12.0,4.144,15.5338,5.738
2023/12/06 03:17:02.00,459701.471,5634399.8981,2946255.1845,12.0,4.1442,15.5348,5.7384
2023/12/06 03:17:03.00,459702.1553,5634411.5818,2946258.4514,12.0,4.1443,15.5359,5.7388
2023/12/06 03:17:04.00,459702.5688,5634414.2083,2946257.8088,12.0,4.1445,15.5369,5.7392
2023/12/06 03:17:05.00,459703.2749,5634414.0135,2946255.9512,12.0,4.1447,15.538,5.7396
2023/12/06 03:17:06.00,459706.6351,5634415.9422,2946256.4939,12.0,4.1448,15.539,5.74
2023/12/06 03:17:07.00,459709.1024,5634409.2832,2946250.6839,10.0,4.7373,17.4248,6.1807
2023/12/06 03:17:08.00,459709.4194,5634397.348,2946243.5559,11.0,4.2559,17.371,6.1805
2023/12/06 03:17:09.00,459703.8988,5634402.3998,2946241.0894,12.0,4.1453,15.5421,5.7411
2023/12/06 03:17:10.00,459706.4074,5634407.4098,2946241.2801,12.0,4.1455,15.5432,5.7415
2023/12/06 03:17:11.00,459708.7231,5634409.1064,2946239.318,12.0,4.1457,15.5442,5.7419
2023/12/06 03:17:12.00,459710.7153,5634411.1413,2946238.145,12.0,4.1458,15.5452,5.7422
2023/12/06 03:17:13.00,459713.5848,5634416.7001,2946238.6516,12.0,4.146,15.5463,5.7426
2023/12/06 03:17:14.00,459715.9537,5634422.1655,2946238.493,12.0,4.1462,15.5473,5.743
2023/12/06 03:17:15.00,459718.7766,5634429.5298,2946238.3185,12.0,4.1463,15.5483,5.7434
2023/12/06 03:17:16.00,459722.9403,5634436.0245,2946237.6374,12.0,4.1465,15.5493,5.7438
2023/12/06 03:17:17.00,459735.7,5634432.7925,2946234.7445,11.0,4.2576,17.3813,6.1839
2023/12/06 03:17:18.00,459735.232,5634429.6989,2946227.5409,11.0,4.2578,17.3825,6.1842
2023/12/06 03:17:19.00,459735.6225,5634430.8856,2946221.7508,10.0,4.7404,17.4396,6.1851
2023/12/06 03:17:20.00,459739.6172,5634426.5392,2946216.5575,12.0,4.1472,15.5534,5.7453
2023/12/06 03:17:21.00,459741.1107,5634426.0002,2946209.9334,12.0,4.1473,15.5544,5.7456
2023/12/06 03:17:22.00,459743.0388,5634429.2644,2946206.7571,12.0,4.1475,15.5554,5.746
2023/12/06 03:17:23.00,459743.2195,5634429.0763,2946201.1148,12.0,4.1477,15.5564,5.7464
2023/12/06 03:17:24.00,459743.4766,5634422.8668,2946195.1561,12.0,4.1478,15.5575,5.7468
2023/12/06 03:17:25.00,459747.0615,5634423.5184,2946192.1206,10.0,4.742,17.4468,6.1872
2023/12/06 03:17:26.00,459752.1626,5634427.4228,2946189.3194,10.0,4.7422,17.448,6.1876
2023/12/06 03:17:27.00,459751.2672,5634436.0107,2946186.0565,11.0,4.5352,15.5629,5.7748
2023/12/06 03:17:28.00,459756.0955,5634434.9755,2946181.5386,10.0,4.7427,17.4504,6.1883
2023/12/06 03:17:29.00,459751.2713,5634440.0489,2946175.0607,12.0,4.1487,15.5624,5.7486
2023/12/06 03:17:30.00,459756.6622,5634435.4115,2946169.4053,12.0,4.1488,15.5634,5.749
2023/12/06 03:17:31.00,459758.7571,5634440.7732,2946166.0628,12.0,4.149,15.5644,5.7493
2023/12/06 03:17:32.00,459762.0892,5634448.0652,2946164.8651,11.0,4.2604,17.3981,6.1893
2023/12/06 03:17:33.00,459763.6288,5634450.6138,2946161.0929,12.0,4.1493,15.5664,5.7501
2023/12/06 03:17:34.00,459765.1247,5634459.1793,2946159.9994,12.0,4.1495,15.5674,5.7504
2023/12/06 03:17:35.00,459766.7952,5634465.0571,2946158.3268,12.0,4.1497,15.5684,5.7508
2023/12/06 03:17:36.00,459769.4415,5634459.8359,2946153.6368,12.0,4.1498,15.5694,5.7511
2023/12/06 03:17:37.00,459773.4648,5634472.2047,2946155.4565,12.0,4.15,15.5703,5.7515
2023/12/06 03:17:38.00,459771.6316,5634461.2636,2946147.0184,12.0,4.1502,15.5713,5.7519
2023/12/06 03:17:39.00,459772.9041,5634464.2607,2946144.1808,12.0,4.1503,15.5723,5.7522
2023/12/06 03:17:40.00,459774.1179,5634469.5354,2946141.5759,12.0,4.1505,15.5733,5.7526
2023/12/06 03:17:41.00,459774.9684,5634471.8167,2946137.4722,12.0,4.1507,15.5742,5.7529
2023/12/06 03:17:42.00,459773.4166,5634463.1126,2946129.4351,12.0,4.1508,15.5752,5.7533
2023/12/06 03:17:43.00,459774.0742,5634471.68,2946130.2247,12.0,4.151,15.5762,5.7536
2023/12/06 03:17:44.00,459773.0541,5634469.1641,2946126.0535,12.0,4.1512,15.5771,5.754
2023/12/06 03:17:45.00,459773.947,5634474.5499,2946125.2044,12.0,4.1513,15.5781,5.7544
2023/12/06 03:17:46.00,459775.9426,5634480.4457,2946124.8005,12.0,4.1515,15.579,5.7547
2023/12/06 03:17:47.00,459773.7662,5634469.4851,2946117.0652,12.0,4.1517,15.58,5.7551
2023/12/06 03:17:48.00,459774.9635,5634473.3992,2946116.7573,12.0,4.1518,15.581,5.7554
2023/12/06 03:17:49.00,459773.5449,5634475.4136,2946115.3753,12.0,4.152,15.5819,5.7558
2023/12/06 03:17:50.00,459773.9218,5634475.6833,2946113.962,12.0,4.1522,15.5829,5.7561
2023/12/06 03:17:51.00,459772.6122,5634474.8809,2946111.6648,12.0,4.1523,15.5838,5.7565
2023/12/06 03:17:52.00,459772.8644,5634477.4266,2946111.5568,12.0,4.1525,15.5848,5.7568
2023/12/06 03:17:53.00,459774.0198,5634487.3,2946114.9819,12.0,4.1527,15.5857,5.7572
2023/12/06 03:17:54.00,459771.2951,5634479.2674,2946110.1794,11.0,4.5409,15.5888,5.7838
2023/12/06 03:17:55.00,459771.0312,5634479.8273,2946110.0861,12.0,4.153,15.5876,5.7578
2023/12/06 03:17:56.00,459772.8658,5634491.5315,2946115.3997,12.0,4.1532,15.5885,5.7582
2023/12/06 03:17:57.00,459771.135,5634494.4536,2946116.0075,12.0,4.1533,15.5895,5.7585
2023/12/06 03:17:58.00,459770.8718,5634498.1425,2946117.5402,12.0,4.1535,15.5904,5.7589
2023/12/06 03:17:59.00,459772.7614,5634511.7465,2946123.4555,12.0,4.1537,15.5913,5.7592
2023/12/06 03:18:00.00,459773.3728,5634518.3693,2946126.2879,12.0,4.1538,15.5923,5.7595
2023/12/06 03:18:01.00,459771.0398,5634511.3542,2946122.6233,12.0,4.154,15.5932,5.7599
2023/12/06 03:18:02.00,459770.7811,5634500.6217,2946117.6624,12.0,4.1542,15.5941,5.7602
2023/12/06 03:18:03.00,459769.5864,5634484.8252,2946110.6078,11.0,4.5429,15.5971,5.7867
2023/12/06 03:18:04.00,459767.4611,5634480.5087,2946107.6858,11.0,4.5431,15.598,5.787
2023/12/06 03:18:05.00,459769.588,5634482.499,2946108.2676,11.0,4.5433,15.5989,5.7873
2023/12/06 03:18:06.00,459771.0278,5634490.5176,2946110.4754,11.0,4.5435,15.5998,5.7876
2023/12/06 03:18:07.00,459768.709,5634497.1966,2946110.7329,12.0,4.155,15.5987,5.7619
2023/12/06 03:18:08.00,459772.9928,5634518.1803,2946118.4982,11.0,4.267,17.4353,6.2012
2023/12/06 03:18:09.00,459773.4216,5634513.6093,2946116.196,12.0,4.1553,15.6005,5.7626
2023/12/06 03:18:10.00,459773.6449,5634511.0017,2946113.6316,12.0,4.1555,15.6015,5.7629
2023/12/06 03:18:11.00,459774.2571,5634498.6495,2946106.9728,12.0,4.1557,15.6024,5.7633
2023/12/06 03:18:12.00,459774.5843,5634497.1949,2946102.5504,11.0,4.5448,15.6052,5.7895
2023/12/06 03:18:14.00,459766.119,5634490.9609,2946089.262,12.0,4.1562,15.6051,5.7643
2023/12/06 03:18:15.00,459769.8863,5634491.9914,2946087.5691,11.0,4.5454,15.6078,5.7904
2023/12/06 03:18:16.00,459769.2295,5634492.3046,2946084.0477,12.0,4.1565,15.6069,5.7649
2023/12/06 03:18:17.00,459769.33,5634497.483,2946079.0011,11.0,4.5459,15.6096,5.791
2023/12/06 03:18:18.00,459763.7519,5634500.8947,2946075.0427,11.0,4.1898,15.7282,5.8212
2023/12/06 03:18:19.00,459761.1049,5634498.455,2946068.5882,11.0,4.1899,15.7293,5.8215
2023/12/06 03:18:20.00,459759.1437,5634499.175,2946063.6853,12.0,4.1572,15.6105,5.7662
2023/12/06 03:18:21.00,459756.1706,5634502.9155,2946058.8843,11.0,7.2261,21.0214,8.1364
2023/12/06 03:18:22.00,459752.8877,5634505.4573,2946055.8349,12.0,4.1575,15.6122,5.7669
2023/12/06 03:18:23.00,459755.2112,5634500.7356,2946050.0595,12.0,4.1577,15.6131,5.7672
2023/12/06 03:18:24.00,459754.4546,5634503.0882,2946046.7936,12.0,4.1578,15.614,5.7675
2023/12/06 03:18:25.00,459752.0247,5634512.236,2946045.4447,12.0,4.158,15.6149,5.7678
2023/12/06 03:18:26.00,459752.2719,5634516.51,2946042.2708,12.0,4.1582,15.6157,5.7682
2023/12/06 03:18:27.00,459752.7785,5634518.1795,2946039.4259,12.0,4.1583,15.6166,5.7685
2023/12/06 03:18:28.00,459752.7444,5634516.5888,2946036.5786,12.0,4.1585,15.6175,5.7688
2023/12/06 03:18:29.00,459753.4302,5634512.767,2946033.9204,11.0,4.2709,17.455,6.2074
2023/12/06 03:18:30.00,459751.8659,5634507.1669,2946030.0587,12.0,4.1588,15.6192,5.7694
2023/12/06 03:18:31.00,459750.8103,5634513.1378,2946031.0388,12.0,4.159,15.6201,5.7698
2023/12/06 03:18:32.00,459751.0057,5634512.3301,2946030.2491,12.0,4.1592,15.6209,5.7701
2023/12/06 03:18:33.00,459751.5041,5634510.746,2946028.7259,12.0,4.1593,15.6218,5.7704
2023/12/06 03:18:34.00,459752.2178,5634511.1217,2946027.3286,12.0,4.1595,15.6227,5.7707
2023/12/06 03:18:35.00,459753.2415,5634514.5196,2946027.375,11.0,4.3046,16.0068,5.7917
2023/12/06 03:18:36.00,459751.8541,5634508.6448,2946027.0828,12.0,4.1598,15.6244,5.7713
2023/12/06 03:18:37.00,459753.7956,5634513.1382,2946028.3192,12.0,4.16,15.6252,5.7716
2023/12/06 03:18:38.00,459756.0009,5634514.3584,2946028.5763,12.0,4.1602,15.6261,5.7719
2023/12/06 03:18:39.00,459758.6031,5634499.4737,2946024.8453,10.0,4.2934,19.1568,6.501
2023/12/06 03:18:40.00,459760.9706,5634515.8215,2946028.9008,11.0,4.2729,17.4648,6.2105
2023/12/06 03:18:41.00,459762.4333,5634507.955,2946028.1082,11.0,4.2731,17.4657,6.2108
2023/12/06 03:18:42.00,459762.5753,5634508.0319,2946028.8601,11.0,4.2733,17.4665,6.211
2023/12/06 03:18:43.00,459765.7994,5634504.6693,2946028.5417,10.0,4.5861,16.5627,5.9224
2023/12/06 03:18:44.00,459769.8437,5634508.0581,2946029.8938,9.0,4.7651,19.3188,6.5051
2023/12/06 03:18:45.00,459740.2697,5634577.8607,2946052.1795,11.0,4.2738,17.469,6.2118
2023/12/06 03:18:46.00,459762.4017,5634541.7726,2946040.9368,11.0,4.5521,15.6343,5.7995
2023/12/06 03:18:47.00,459763.0985,5634547.7881,2946042.1138,11.0,7.2763,21.1689,8.1916
2023/12/06 03:18:48.00,459765.6043,5634527.5424,2946038.0017,12.0,4.1618,15.6344,5.775
2023/12/06 03:18:49.00,459779.1937,5634512.2553,2946031.9822,12.0,4.162,15.6353,5.7753
2023/12/06 03:18:50.00,459786.2216,5634518.8832,2946036.948,12.0,4.1622,15.6361,5.7756
2023/12/06 03:18:51.00,459782.6731,5634517.7794,2946039.9646,12.0,4.1623,15.6369,5.7759
2023/12/06 03:18:52.00,459771.8836,5634555.8101,2946059.2276,12.0,4.1625,15.6377,5.7762
2023/12/06 03:18:53.00,459767.6125,5634579.6417,2946073.1955,12.0,4.1627,15.6385,5.7765
2023/12/06 03:18:54.00,459799.624,5634514.0458,2946050.6694,11.0,7.2898,21.2084,8.2064
2023/12/06 03:18:55.00,459802.2117,5634518.4952,2946057.8395,11.0,7.2918,21.214,8.2085
2023/12/06 03:18:56.00,459809.6628,5634516.8164,2946060.3703,11.0,7.2937,21.2196,8.2106
2023/12/06 03:18:57.00,459819.7201,5634509.4866,2946059.5855,12.0,4.1634,15.6418,5.7777
2023/12/06 03:18:58.00,459827.4129,5634515.1216,2946063.3961,12.0,4.1635,15.6426,5.778
2023/12/06 03:18:59.00,459831.3947,5634501.3773,2946060.5772,12.0,4.1637,15.6434,5.7783
2023/12/06 03:19:00.00,459839.0851,5634489.7414,2946056.8147,12.0,4.1639,15.6443,5.7786
2023/12/06 03:19:01.00,459842.8183,5634488.0974,2946057.8215,12.0,4.164,15.6451,5.7788
2023/12/06 03:19:02.00,459847.0328,5634488.2626,2946060.3927,12.0,4.1642,15.6459,5.7791
2023/12/06 03:19:03.00,459853.3247,5634487.5393,2946061.9169,12.0,4.1644,15.6467,5.7794
2023/12/06 03:19:04.00,459860.696,5634495.1235,2946065.5607,12.0,4.1645,15.6474,5.7797
2023/12/06 03:19:05.00,459865.6048,5634490.5607,2946065.309,12.0,4.1647,15.6482,5.78
2023/12/06 03:19:06.00,459870.0565,5634494.5358,2946069.9513,12.0,4.1649,15.649,5.7803
2023/12/06 03:19:07.00,459876.5748,5634498.8723,2946073.1953,12.0,4.165,15.6498,5.7806
2023/12/06 03:19:08.00,459883.8521,5634500.3699,2946076.1628,12.0,4.1652,15.6506,5.7808
2023/12/06 03:19:09.00,459890.1958,5634498.5527,2946075.5394,12.0,4.1654,15.6514,5.7811
2023/12/06 03:19:10.00,459894.0471,5634482.6742,2946069.9696,12.0,4.1655,15.6522,5.7814
2023/12/06 03:19:11.00,459899.9613,5634484.5005,2946072.9322,12.0,4.1657,15.6529,5.7817
2023/12/06 03:19:12.00,459905.5812,5634487.3357,2946075.6861,12.0,4.1659,15.6537,5.782
2023/12/06 03:19:13.00,459910.2292,5634489.951,2946077.9378,12.0,4.166,15.6545,5.7823
2023/12/06 03:19:14.00,459916.1617,5634492.3002,2946079.4465,12.0,4.1662,15.6553,5.7825
2023/12/06 03:19:15.00,459920.2107,5634494.3604,2946083.4896,12.0,4.1664,15.656,5.7828
2023/12/06 03:19:16.00,459923.9079,5634498.28,2946085.7653,12.0,4.1665,15.6568,5.7831
2023/12/06 03:19:17.00,459926.9978,5634490.8388,2946085.2046,12.0,4.1667,15.6576,5.7834
2023/12/06 03:19:18.00,459928.8637,5634492.9822,2946084.9057,12.0,4.1669,15.6583,5.7837
2023/12/06 03:19:19.00,459930.7816,5634492.4115,2946084.4008,12.0,4.167,15.6591,5.7839
2023/12/06 03:19:20.00,459931.1206,5634486.7673,2946083.0368,12.0,4.1672,15.6599,5.7842
2023/12/06 03:19:21.00,459932.5476,5634486.8454,2946083.2272,12.0,4.1674,15.6606,5.7845
2023/12/06 03:19:22.00,459933.3566,5634484.0354,2946082.859,12.0,4.1675,15.6614,5.7848
2023/12/06 03:19:23.00,459934.0846,5634477.7454,2946081.3944,12.0,4.1677,15.6621,5.785
2023/12/06 03:19:24.00,459933.9437,5634471.2997,2946080.0071,12.0,4.1679,15.6629,5.7853
2023/12/06 03:19:25.00,459935.2149,5634469.0685,2946081.4787,12.0,4.168,15.6636,5.7856
2023/12/06 03:19:26.00,459936.4123,5634467.4759,2946083.5186,12.0,4.1682,15.6644,5.7858
2023/12/06 03:19:27.00,459936.3742,5634465.3409,2946084.5372,12.0,4.1684,15.6651,5.7861
2023/12/06 03:19:28.00,459937.4632,5634467.6439,2946087.8976,12.0,4.1685,15.6659,5.7864
2023/12/06 03:19:29.00,459937.6158,5634466.4399,2946090.5902,12.0,4.1687,15.6666,5.7866
2023/12/06 03:19:30.00,459937.1071,5634462.6252,2946093.1997,12.0,4.1689,15.6673,5.7869
2023/12/06 03:19:31.00,459936.9058,5634460.5757,2946097.4102,12.0,4.169,15.6681,5.7872
2023/12/06 03:19:32.00,459936.2831,5634457.6729,2946101.343,12.0,4.1692,15.6688,5.7874
2023/12/06 03:19:33.00,459937.3881,5634464.8651,2946109.5747,11.0,4.3761,15.7415,5.788
2023/12/06 03:19:34.00,459938.6098,5634463.3125,2946113.3527,12.0,4.1695,15.6703,5.788
2023/12/06 03:19:35.00,459937.8374,5634455.7281,2946113.5941,12.0,4.1697,15.671,5.7882
2023/12/06 03:19:36.00,459936.1024,5634449.2398,2946115.0059,12.0,4.1699,15.6717,5.7885
2023/12/06 03:19:37.00,459933.5789,5634447.1486,2946118.8736,12.0,4.17,15.6725,5.7888
2023/12/06 03:19:38.00,459934.7305,5634469.2145,2946133.9294,12.0,4.1702,15.6732,5.789
2023/12/06 03:19:39.00,459931.4363,5634465.0051,2946138.1966,12.0,4.1704,15.6739,5.7893
2023/12/06 03:19:40.00,459926.0363,5634465.0298,2946143.3681,12.0,4.1705,15.6746,5.7895
2023/12/06 03:19:41.00,459922.3517,5634464.4044,2946148.711,12.0,4.1707,15.6753,5.7898
2023/12/06 03:19:42.00,459920.4143,5634464.0909,2946154.0453,12.0,4.1709,15.676,5.79
2023/12/06 03:19:43.00,459921.7884,5634470.9708,2946162.486,11.0,4.3774,15.7481,5.7906
2023/12/06 03:19:44.00,459919.1455,5634469.8944,2946166.3529,11.0,4.3775,15.7488,5.7908
2023/12/06 03:19:45.00,459914.3384,5634456.4115,2946164.4655,11.0,4.3776,15.7494,5.7911
2023/12/06 03:19:46.00,459907.0662,5634436.3464,2946159.5653,12.0,4.1715,15.6789,5.7911
2023/12/06 03:19:47.00,459905.4345,5634438.7894,2946165.0971,12.0,4.1717,15.6796,5.7913
2023/12/06 03:19:48.00,459903.2504,5634438.1842,2946168.7519,12.0,4.1719,15.6803,5.7916
2023/12/06 03:19:49.00,459898.7859,5634423.1601,2946166.6097,12.0,4.172,15.681,5.7918
2023/12/06 03:19:50.00,459896.4602,5634424.8548,2946171.8226,12.0,4.1722,15.6817,5.7921
2023/12/06 03:19:51.00,459893.7409,5634422.4703,2946174.8155,12.0,4.1724,15.6823,5.7923
2023/12/06 03:19:52.00,459893.8072,5634436.182,2946184.6678,12.0,4.1725,15.683,5.7925
2023/12/06 03:19:53.00,459891.4742,5634435.2393,2946187.9114,12.0,4.1727,15.6837,5.7928
2023/12/06 03:19:54.00,459889.507,5634435.0078,2946191.1702,12.0,4.1729,15.6844,5.793
2023/12/06 03:19:55.00,459888.1872,5634441.0341,2946197.0758,12.0,4.173,15.6851,5.7933
2023/12/06 03:19:56.00,459883.4847,5634430.5002,2946195.1365,12.0,4.1732,15.6858,5.7935
2023/12/06 03:19:57.00,459878.5419,5634424.2985,2946194.1983,12.0,4.1734,15.6864,5.7938
2023/12/06 03:19:58.00,459872.5529,5634417.1132,2946191.1922,12.0,4.1735,15.6871,5.794
2023/12/06 03:19:59.00,459867.5458,5634417.4388,2946189.4985,12.0,4.1737,15.6878,5.7943
2023/12/06 03:20:00.00,459863.4509,5634422.2124,2946188.4252,12.0,4.1739,15.6885,5.7945
2023/12/06 03:20:01.00,459859.6957,5634430.5155,2946188.7928,12.0,4.174,15.6891,5.7947
2023/12/06 03:20:02.00,459855.1633,5634440.4622,2946189.4346,12.0,4.1742,15.6898,5.795
2023/12/06 03:20:03.00,459849.4537,5634438.1089,2946184.585,12.0,4.1744,15.6904,5.7952
2023/12/06 03:20:04.00,459841.4543,5634425.6338,2946180.4704,12.0,4.1745,15.6911,5.7955
2023/12/06 03:20:05.00,459836.8514,5634425.9684,2946183.499,12.0,4.1747,15.6918,5.7957
2023/12/06 03:20:06.00,459832.3963,5634426.8118,2946185.8415,12.0,4.1749,15.6924,5.7959
2023/12/06 03:20:07.00,459829.6635,5634429.2452,2946190.8908,12.0,4.175,15.6931,5.7962
2023/12/06 03:20:08.00,459827.6958,5634432.6756,2946196.8006,12.0,4.1752,15.6937,5.7964
2023/12/06 03:20:09.00,459826.6735,5634443.372,2946206.5619,12.0,4.1754,15.6944,5.7966
2023/12/06 03:20:10.00,459821.235,5634425.2861,2946203.1459,12.0,4.1755,15.695,5.7969
2023/12/06 03:20:11.00,459818.0705,5634421.1811,2946206.0994,12.0,4.1757,15.6957,5.7971
2023/12/06 03:20:12.00,459815.3034,5634420.7503,2946210.4205,12.0,4.1759,15.6963,5.7973
2023/12/06 03:20:13.00,459812.4942,5634419.5254,2946214.6079,12.0,4.176,15.697,5.7976
2023/12/06 03:20:14.00,459809.7952,5634417.0678,2946217.4577,12.0,4.1762,15.6976,5.7978
2023/12/06 03:20:15.00,459806.2641,5634414.1159,2946222.2187,12.0,4.1764,15.6983,5.798
2023/12/06 03:20:16.00,459802.0366,5634409.5277,2946225.7747,12.0,4.1765,15.6989,5.7982
2023/12/06 03:20:17.00,459798.8844,5634412.315,2946230.8429,12.0,4.1767,15.6995,5.7985
2023/12/06 03:20:18.00,459794.9554,5634408.2454,2946234.2017,12.0,4.1769,15.7002,5.7987
2023/12/06 03:20:19.00,459791.115,5634408.5483,2946239.4392,12.0,4.177,15.7008,5.7989
2023/12/06 03:20:20.00,459788.6817,5634412.1744,2946245.5641,12.0,4.1772,15.7014,5.7991
2023/12/06 03:20:21.00,459785.686,5634406.5294,2946246.3353,12.0,4.1773,15.702,5.7994
2023/12/06 03:20:22.00,459784.0682,5634405.9601,2946248.5508,12.0,4.1775,15.7027,5.7996
2023/12/06 03:20:23.00,459781.4024,5634403.1455,2946250.0261,12.0,4.1777,15.7033,5.7998
2023/12/06 03:20:24.00,459778.711,5634402.5739,2946253.1737,12.0,4.1778,15.7039,5.8
2023/12/06 03:20:25.00,459775.6754,5634400.3013,2946256.2679,12.0,4.178,15.7045,5.8002
2023/12/06 03:20:26.00,459776.2325,5634408.7202,2946265.1952,11.0,4.5737,15.7057,5.8231
2023/12/06 03:20:27.00,459781.675,5634411.8166,2946273.7523,12.0,4.1783,15.7057,5.8007
2023/12/06 03:20:28.00,459776.7699,5634413.3211,2946279.9282,11.0,4.383,15.775,5.8014
2023/12/06 03:20:29.00,459762.6508,5634403.5223,2946278.7601,11.0,4.3831,15.7756,5.8016
2023/12/06 03:20:30.00,459757.5687,5634391.9389,2946279.2002,12.0,4.1788,15.7076,5.8013
2023/12/06 03:20:31.00,459757.9167,5634399.0955,2946288.3382,12.0,4.179,15.7082,5.8015
2023/12/06 03:20:32.00,459756.567,5634403.447,2946294.8358,12.0,4.1792,15.7088,5.8018
2023/12/06 03:20:33.00,459754.8497,5634397.8556,2946296.3509,12.0,4.1793,15.7094,5.802
2023/12/06 03:20:34.00,459752.804,5634386.2575,2946295.4004,12.0,4.1795,15.71,5.8022
2023/12/06 03:20:35.00,459751.9293,5634382.0548,2946298.0077,12.0,4.1797,15.7106,5.8024
2023/12/06 03:20:36.00,459752.5823,5634383.1005,2946303.4184,12.0,4.1798,15.7111,5.8026
